Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,ATSC,201,,101,Meteorology of Storms,Adin Litman;Andrew Barnett;Benjamin Farris;Claudia Le;Hanrui Duan;Joshua Dyer;Joshua Renshaw;Joyce Sam;Lara Rovers;Lauren Moody;Lilianne Callahan;Miku Yamada;Miles Epstein;Quentin Michalchuk;Reagan Mckinney;Roland Stull;Samadhee Kaluarachchi;Sarah Pudritz;Serena Lam;Shayan Abbaszadeh;Sourena Oveisi,94,80.521276596,15.401248883,100.0,27.0,6,0,2,3,2,3,9,7,13,14,35
