Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,CPSC,436,A,101,Topics in Computer Science,Reto Achermann;Thomas Pasquier,37,82.7,96.0,69.0,0,0,0,0,0,3,2,5,12,9,6,84.0,87.0,79.0
UBCV,2022,W,CPSC,538,P,201,Topics in Computer Systems,Thomas Pasquier,9,86.7,91.0,80.0,0,0,0,0,0,0,0,0,1,6,2,87.0,89.0,85.0
UBCV,2023,W,CPSC,436,A,101,Topics in Computer Science,Thomas Pasquier,23,82.3,95.0,64.0,0,0,0,0,1,1,2,3,7,4,5,82.0,88.0,77.0
UBCV,2023,W,CPSC,538,S,201,Topics in Computer Systems,Cristie Ford;Benjamin Goold;Thomas Pasquier;Kristen Thomasen,9,82.4,91.0,75.0,0,0,0,0,0,0,1,3,2,2,1,84.0,88.0,77.0
UBCV,2023,W,LAW,432,D,003,Topics in Private Law,Cristie Ford;Benjamin Goold;Thomas Pasquier;Kristen Thomasen,6,80.83,90.0,76.0,0,0,0,0,0,0,0,4,0,1,1,78.5,83.5,77.25
