Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,COMM,362,,101,Consumer Behaviour,Jen Park,44,77.5,85.0,64.0,0,0,0,0,3,1,6,9,18,7,0,80.0,80.0,76.0
UBCV,2022,W,COMM,362,,102,Consumer Behaviour,Jen Park,44,71.2,85.0,50.0,0,1,2,3,4,8,9,7,9,1,0,72.0,76.0,68.0
UBCV,2022,W,COMM,362,,103,Consumer Behaviour,Jen Park,44,77.6,90.0,60.0,0,0,0,4,1,1,4,13,7,11,3,76.0,85.0,76.0
UBCV,2023,W,COMM,362,,101,Consumer Behaviour,Jen Park,43,79.1,90.0,55.0,0,0,1,0,1,6,1,6,13,9,6,80.0,85.0,76.0
UBCV,2023,W,COMM,362,,102,Consumer Behaviour,Jen Park,43,79.3,90.0,68.0,0,0,0,0,0,1,7,10,12,10,3,80.0,85.0,76.0
UBCV,2023,W,COMM,362,,103,Consumer Behaviour,Jen Park,43,76.5,85.0,60.0,0,0,0,2,4,3,5,7,12,10,0,80.0,81.5,72.0
