Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2018,W,FRST,318,,201,FRST & CONS ECON,"Bull, Gary;Hotte, Ngaio;Paradis, Gregory",88,71.89,9.7,94,44,87,1,0,0,0,0,0,0,0,1,1,4,4,8,10,15,14,10,13,6,3,,,
UBC,2018,W,FRST,424,,001,Sust Frst Mgmt,"Griess, Verena;Paradis, Gregory;Varhola Troya, Andres",62,82.27,6.87,94,64,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,7,21,15,9,,,
UBCV,2018,W,FRST,318,,201,Forest and Conservation Economics,David Hamilton;Emmanuel Adoasi-Ahyiah;Federico Lingua;Gary Bull;Gregory Paradis;Harry William Nelson;Ngaio Hotte,88,71.886363636,9.702981907,94.0,44.0,,,,,,,,,,,1,4,4,8,10,15,14,10,13,6,3,,,
UBCV,2018,W,FRST,424,,001,Sustainable Forest Management,Andres Varhola Troya;Christina Howard;Federico Lingua;Gregory Paradis;Jing (Alice) Miao;Jing Miao;Verena Griess,62,82.274193548,6.869197951,94.0,64.0,,,,,,,,,,,0,0,0,0,3,2,5,7,21,15,9,,,
UBCV,2018,W,FRST,537,C,201,Topics in Forest Management,Gary Bull;Gregory Paradis;Harry William Nelson;Hugh Scorah,13,88.769230769,5.509897854,100.0,82.0,,,,,,,,,,,0,0,0,0,0,0,0,0,3,6,4,,,
UBCV,2019,W,FRST,318,,201,Forest and Conservation Economics,Emmanuel Adoasi-Ahyiah;Federico Lingua;Gary Bull;Gregory Paradis;Steffen Lahrsen;Steffen Thomas Lahrsen,110,71.545454545,6.704286406,86.0,58.0,,,,,,,,,,,0,0,6,10,13,23,22,21,13,2,0,,,
UBCV,2019,W,FRST,422,,101,Mathematical Modelling in Forest Resource,Federico Lingua;Gregory Paradis;Jing (Alice) Miao;Jing Miao,72,83.694444444,8.190752066,96.0,57.0,,,,,,,,,,,0,0,2,1,1,2,2,8,18,20,18,,,
UBCV,2020,W,FRST,318,,201,Forest and Conservation Economics,Gary Bull;Gregory Paradis;Jinming Ke;Yan Cao,115,77.07826087,6.185931727,87.0,59.0,,,,,,,,,,,0,0,1,4,2,9,27,28,34,10,0,,,
UBCV,2020,W,FRST,422,,101,Mathematical Modelling in Forest Resource Analysis,Eric Nance;Federico Lingua;Gregory Paradis,60,76.416666667,9.901706182,92.0,26.0,,,,,,,,,,,1,1,0,3,1,6,8,15,17,7,1,,,
UBCV,2021,W,FRST,318,,201,Forest and Conservation Economics,Camilla Moioli;Gary Bull;Gregory Paradis;Jinming Ke;Juliana Lima De Freitas,138,80.615942029,12.437477191,97.0,12.0,,,,,,,,,,,3,2,4,1,3,6,11,16,30,39,23,,,
UBCV,2021,W,FRST,422,,101,Mathematical Modelling in Forest Resource Analysis,Gregory Paradis;Jinming Ke;Mingrui Liu;Steffen Lahrsen,59,78.728813559,10.248348073,94.0,47.0,,,,,,,,,,,1,1,2,3,2,4,4,9,11,17,5,,,
UBCV,2021,W,FRST,422,,99A,Mathematical Modelling in Forest Resource Analysis,Gregory Paradis;Jinming Ke,14,73.928571429,16.349379126,87.0,20.0,,,,,,,,,,,1,0,0,0,0,1,2,5,3,2,0,,,
UBCV,2021,W,FRST,422,,99A,Mathematical Modelling in Forest Resource Analysis,Gregory Paradis,14,73.9,,87.0,20.0,,,,,,,,,,,,,,,,,,,,,,76.5,81.8,73.8
UBCV,2023,W,FRST,422,,101,Mathematical Modelling in Forest Resource Analysis,Gregory Paradis,51,82.0,,93.0,30.0,,,,,,,,,,,1,0,0,0,2,2,6,3,10,19,8,85.0,89.0,77.0
UBCV,2023,W,FRST,558,,201,Landscape-Level Forest Land Management,Kenneth Byrne;Gregory Paradis,19,88.4,,94.0,84.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,13,5,88.0,89.5,87.0
