Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,PSYC,260,,001,Experimental Psychology and Laboratory,Alyssa Mercedes Ash;Daniel Tobiansky;Kalina Christoff;Miguel Mejias Cordero;Nicole Jenni;Shaina Cahill;Wansu Qiu;Yvette Monique Graveline,50,76.5,6.201546877,89.0,57.0,0,0,1,1,0,9,8,11,17,3,0
UBCV,2018,W,MICB,302,,101,Immunology,Ana Citlali Marquez Hernandez;Miguel Mejias Cordero;Pablo De Lucia Finkel;Tracy Kion,209,79.062200957,13.196406742,100.0,35.0,4,10,10,4,12,10,15,23,40,37,44
UBCV,2018,W,MICB,323,,201,Molecular Immunology and Virology Laboratory,Iwona Niemietz;Marcia Graves;Miguel Mejias Cordero;Virginie Jean Baptiste,71,84.070422535,5.069020598,95.0,65.0,0,0,0,0,1,0,1,9,29,21,10
UBCV,2019,S,BIOL,112,,921,Biology of the Cell,Karen Smith;Kathryn Zeiler;Liane Chen;Miguel Mejias Cordero,143,81.041958042,12.836388706,99.0,25.0,5,0,2,3,6,14,9,12,22,35,35
UBCV,2019,W,MICB,302,,101,Immunology,Deanna Pepin;Miguel Mejias Cordero;Tracy Kion;Victoria Peters,211,81.127962085,9.18164448,100.0,43.0,1,0,2,6,6,21,25,10,52,50,38
UBCV,2019,W,NRSC,501,,001,Neuroscience II,Adrian Lindsay;Miguel Mejias Cordero;Nicholas Vaughan Swindale,17,87.058823529,3.24943434,92.0,81.0,0,0,0,0,0,0,0,0,4,9,4
UBCV,2019,W,PSYC,277,,001,Behavioural and Neuroscientific Research Methods,Ipek Oruc;Miguel Mejias Cordero;Raymond Macneil;Tashya De Silva;Todd Peter Kamensek,93,75.741935484,8.401479199,90.0,50.0,0,3,3,2,4,17,10,21,18,14,1
UBCV,2020,W,BIOL,112,,201,Biology of the Cell,Gaurav Singh-Varma;Karen Smith;Md Abu Taher;Miguel Mejias Cordero;Nadia Gharaee;Nelly Saber,285,79.701754386,10.997702885,100.0,45.0,4,3,8,8,14,25,30,27,56,58,52
UBCV,2020,W,MICB,302,,101,Immunology,Abhishek Bedi;Christine Wardell;Deanna Pepin;Maria Elizabeth Baeva;Miguel Mejias Cordero;Sara Khoddami;Tracy Kion,220,85.604545455,8.218087706,97.0,41.0,1,1,2,1,1,5,11,21,28,68,81
UBCV,2021,W,BIOL,112,,103,Biology of the Cell,Hyewon Ellen Jung;Karen Smith;Kathryn Zeiler;Miguel Mejias Cordero;Nadia Gharaee;Taryn Scarff,244,71.307377049,18.05067703,99.0,0.0,41,2,7,12,14,20,28,26,32,35,27
UBCV,2021,W,MICB,202,,203,Introductory Medical Microbiology and Immunology,Erin Gaynor;Jennifer Sibley;Katherine Donald;Miguel Mejias Cordero;Tracy Kion,279,77.752688172,14.882505722,97.0,0.0,13,4,7,12,14,16,26,30,54,55,48
