Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2019,W,APSC,173,,201,Engineering Analysis II,Alok Chandra;Amirhossein Zaji;Dean Richert;Manjot Kaur;Mehran Shirazi;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,147,81.115646259,14.049090551,100.0,38.0,3,3,3,11,9,9,12,8,22,23,44
UBCO,2019,W,APSC,173,,202,Engineering Analysis II,Alok Chandra;Amirhossein Zaji;Dean Richert;Kevin Golovin;Manjot Kaur;Mehran Shirazi;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,135,73.903703704,13.316398864,100.0,38.0,2,11,3,14,12,21,12,17,12,9,22
UBCO,2019,W,APSC,177,,101,Engineering Computation and Instrumentation,Abdul Basit Zia;Mahmoud Hasabel Naby;Mehran Shirazi;Nourhan Soliman;Sin Hang Cheung;Sorayya Kazemi Nojadeh;Yanqi Yu,28,76.75,14.858904301,100.0,40.0,1,0,2,0,6,1,3,5,1,1,8
UBCO,2019,W,APSC,177,,201,Engineering Computation and Instrumentation,Abdul Basit Zia;Dean Richert;Mahmoud Hasabel Naby;Nourhan Soliman;Richard Klukas;Sin Hang Cheung;Sorayya Kazemi Nojadeh,118,68.076271186,17.397886098,100.0,0.0,8,15,14,11,13,10,6,8,11,9,13
UBCO,2019,W,APSC,177,,202,Engineering Computation and Instrumentation,Abdul Basit Zia;Anas Chaaban;Mahmoud Hasabel Naby;Nourhan Soliman;Sin Hang Cheung;Sorayya Kazemi Nojadeh,115,67.834782609,19.161790578,98.0,0.0,15,13,13,11,4,6,7,10,10,7,19
UBCO,2020,W,APSC,173,,201,Engineering Analysis II,Alok Chandra;Manjot Kaur;Mohammad Tiznobaik;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,171,79.087719298,15.921070798,100.0,14.0,9,7,5,7,10,8,9,16,24,27,49
UBCO,2020,W,APSC,173,,202,Engineering Analysis II,Alok Chandra;Manjot Kaur;Mohammad Tiznobaik;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,172,76.680232558,18.434872369,100.0,6.0,15,4,10,12,9,8,8,15,17,25,49
UBCO,2020,W,APSC,177,,201,Engineering Computation and Instrumentation,Abdul Basit Zia;Anas Chaaban;Dean Richert;Mahmoud Hasabel Naby;Nourhan Soliman;Rafiya Hossain;Richard Klukas;Sin Hang Cheung,166,75.126506024,22.243057258,100.0,0.0,21,3,6,7,6,13,7,12,23,23,45
UBCO,2020,W,APSC,177,,202,Engineering Computation and Instrumentation,Abdul Basit Zia;Anas Chaaban;Mahmoud Hasabel Naby;Nourhan Soliman;Rafiya Hossain;Richard Klukas;Sin Hang Cheung,187,70.689839572,22.315914893,100.0,0.0,32,11,7,9,12,11,14,10,20,16,45
UBCO,2021,W,APSC,173,,201,Engineering Analysis II,Alok Chandra;Bhuwan Paudel;Isaac Spotts;Manjot Kaur;Mohammad Tiznobaik;Sandun Tharaka Wanniarachchi;Sin Hang Cheung,164,67.841463415,19.713885681,100.0,10.0,25,15,10,10,15,11,15,12,16,12,23
UBCO,2021,W,APSC,173,,202,Engineering Analysis II,Alok Chandra;Bhuwan Paudel;Isaac Spotts;Manjot Kaur;Mohammad Tiznobaik;Sandun Tharaka Wanniarachchi;Sin Hang Cheung,164,71.573170732,17.304583235,100.0,6.0,17,10,12,9,15,9,20,16,17,11,28
