Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,MUSC,135,,001,Opera Repertoire I,Richard Arthur Epp;Simran Claire,22,80.909090909,7.658851654,91.0,65.0,0,0,0,0,1,2,3,2,5,5,4
