Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,PHYS,534,,101,Radiotherapy Physics I,Cheryl Duzenli;Derek Hyde;Haley Clark;Marco Carlone;Marie Pierre Milette;Maryam Rostamzadeh;Samantha Lloyd;Sergei Zavgorodni;Wayne Beckham,7,84.142857143,8.571825388,91.0,68.0,0,0,0,0,0,1,0,1,0,3,2
