Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2019,W,CPEN,481,,201,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Erin Litzow;Hong Li;Huong Nguyen;Jeffrey Carmichael;Lelisa Dewi Jahja;Xiao Han,73,75.643835616,10.713918599,92.0,50.0,0,2,4,4,9,6,8,6,13,17,4,,,
UBCV,2019,W,ELEC,481,,201,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Erin Litzow;Hong Li;Huong Nguyen;Jeffrey Carmichael;Lelisa Dewi Jahja;Xiao Han,73,79.520547945,9.186508207,93.0,55.0,0,0,2,3,5,7,4,7,22,15,8,,,
UBCV,2019,W,FRE,526,,001,Environmental Economics and Policy: Theory,Jeffrey Carmichael;Ratna Shrestha;Tongzhe Li,31,82.129032258,4.248465884,91.0,75.0,0,0,0,0,0,0,5,0,17,8,1,,,
UBCV,2020,S,CPEN,481,,941,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Franco Degioanni;Gabriel Ferreira Da Silva;Jeffrey Carmichael;Jorge Alejandro May Alvarez;Kevin Dsouza;Maryam Tayyab;Naga Raghavendra Koppisetti;Rubinderjit Singh Nagi,55,79.927272727,11.181755221,93.0,32.0,1,0,2,2,4,1,2,4,19,14,6,,,
UBCV,2020,S,ELEC,481,,941,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Franco Degioanni;Gabriel Ferreira Da Silva;Jeffrey Carmichael;Jorge Alejandro May Alvarez;Kevin Dsouza;Maryam Tayyab;Naga Raghavendra Koppisetti;Rubinderjit Singh Nagi,118,79.889830508,12.900529306,95.0,10.0,2,4,3,2,6,4,8,11,22,42,14,,,
UBCV,2020,W,CPEN,481,,101,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Jeffrey Carmichael;Tom Wang;Xiao Han,31,78.612903226,8.991393735,93.0,64.0,0,0,0,0,4,4,5,3,5,6,4,,,
UBCV,2020,W,CPEN,481,,201,Economic Analysis of Engineering Projects,Bailing Zheng;Bianca Ravani Cecato;Jeffrey Carmichael;Xiao Han;Xiaowen Kong,41,82.975609756,7.316036512,93.0,50.0,0,1,0,0,0,0,4,4,10,18,4,,,
UBCV,2020,W,ELEC,481,,101,Economic Analysis of Engineering Projects,Bianca Ravani Cecato;Jeffrey Carmichael;Tom Wang;Xiao Han,52,73.019230769,11.96971732,94.0,47.0,2,1,5,4,8,4,5,4,8,9,2,,,
UBCV,2020,W,ELEC,481,,201,Economic Analysis of Engineering Projects,Bailing Zheng;Bianca Ravani Cecato;Jeffrey Carmichael;Xiao Han;Xiaowen Kong,62,76.080645161,12.188812913,95.0,38.0,2,2,1,1,7,8,7,5,13,10,6,,,
UBCV,2021,S,CPEN,481,,941,Economic Analysis of Engineering Projects,Arvin Tashakori;Bailing Zheng;Bianca Ravani Cecato;Franco Degioanni;Jeffrey Carmichael;Naga Raghavendra Koppisetti;Xiao Han;Xiaowen Kong,45,83.444444444,10.432805679,96.0,57.0,0,0,2,2,1,3,3,0,7,11,16,,,
