Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2022,W,ENGR,330,,201,Reliability and Risk Analysis for Civil Engineering,Qian Chen,101,81.4,100.0,56.0,0,0,4,5,2,8,12,9,18,16,27,82.0,90.0,74.0
UBCO,2022,W,ENGR,433,,101,Construction Engineering and Management,Qian Chen,66,93.4,99.0,83.0,0,0,0,0,0,0,0,0,3,7,56,94.0,96.0,92.0
UBCO,2022,W,ENGR,533,,101,Construction Engineering and Management,Qian Chen,34,89.4,97.0,78.0,0,0,0,0,0,0,0,2,3,14,15,89.0,94.0,87.0
UBCO,2023,W,APSC,509,,001,Construction Digitalization and Informatics,Qian Chen,29,86.9,96.0,73.0,0,0,0,0,0,0,3,3,5,5,13,89.0,91.0,84.0
UBCO,2023,W,ENGR,331,,001,Infrastructure Management I,Qian Chen,90,82.0,100.0,41.0,1,0,1,2,6,6,8,9,20,11,26,83.0,91.0,74.3
UBCO,2023,W,ENGR,409,,001,Construction Digitalization and Informatics,Qian Chen,29,85.8,98.0,67.0,0,0,0,0,1,2,0,1,6,10,9,87.0,91.0,83.0
UBCO,2023,W,ENGR,433,,101,Construction Engineering and Management,Qian Chen,81,88.2,97.0,74.0,0,0,0,0,0,0,1,1,11,37,31,88.0,91.0,86.0
UBCO,2023,W,ENGR,499,,101,Engineering Capstone Design Project,Ahmad al-Dabbagh;Shahria Alam;Mohammad Arjmand;Lukas Bichler;Anas Chaaban;Kenneth Chau;Qian Chen;Julian Cheng;Christopher Collier;Alon Eisenstein;Ayman Elnaggar;Cigdem Eskicioglu;Mahmudur Fatmi;Ian Foulds;Suliman Gargoum;Seach Chyr Goh;Alyse Hawley;Kasun Hewage;Jonathan Holzman;M.D. Jahangir Hossain;Hassan Iqbal;Thomas Johnson;Sina Kheirkhah;Ri Li;Gordon Lovegrove;Loic Markley;Babak Mohamadpour Tosarkani;Hadi Mohammadi;Sepehr Mosadegh;Stephen O'Leary;Sepideh Pakpour;Nicolas Peleato;Ahmad Rteil;Abbas Sadeghzadeh Milani;Rudolf Seethaler;Sumi Siddiqua;Mohammad Tiznobaik;Lisa Leigh Tobber;Elizabeth Trudel;Alexander Uhl;Klaske van Heusden;Sabine Weyand;Peyman Yousefi;Mohammad Hossein Zarifi,283,90.6,100.0,77.0,0,0,0,0,0,0,0,3,26,73,181,91.0,93.0,88.0
UBCO,2023,W,ENGR,533,,101,Construction Engineering and Management,Qian Chen,33,92.1,97.0,83.0,0,0,0,0,0,0,0,0,1,4,28,92.0,94.0,91.0
