Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,GEOG,121,,V01,"Geography, Environment and Globalization",Hanna Dahlstrom;Jonathan Luedee;Matt Chung;May Farrales;May Leanne Farrales;Nicola Salvino;Siobhan Mcphee;Tesia Derksen-Bergen,123,66.0,13.837463996,87.0,14.0,13,3,6,8,18,22,29,15,4,5,0
