Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,ECON,302,,001,Intermediate Macroeconomic Analysis I,Anand Chopra,79,79.0,9.0,93.0,51.0,0,2,2,1,3,7,6,16,23,14,5
UBCV,2016,W,ECON,302,,002,Intermediate Macroeconomic Analysis I,Anand Chopra;Yaniv Yedid Levi,78,75.7948718,10.55518458,96.0,47.0,1,1,4,5,6,6,13,9,16,13,4
UBCV,2016,W,ECON,302,,003,Intermediate Macroeconomic Analysis I,Anand Chopra;Chenyu Hou;Yaniv Yedid Levi,75,72.42666667,13.55386983,96.0,8.0,3,2,6,6,8,6,8,12,12,9,3
UBCV,2017,S,ECON,102,,924,Principles of Macroeconomics,Anand Chopra;Anichul Khan,114,76.105263158,13.61504141,99.0,33.0,5,5,6,4,4,10,17,11,15,16,21
UBCV,2017,W,ECON,302,,003,Intermediate Macroeconomic Analysis I,Anand Chopra;Wendy Wai Yee Kei,83,70.481927711,11.554073768,95.0,28.0,2,5,4,7,12,16,9,12,9,4,3
UBCV,2017,W,ECON,456,,002,International Macroeconomics and Finance,Anand Chopra;Viktoriya Hnatkovska,72,81.458333333,6.272985901,92.0,68.0,0,0,0,0,0,5,9,14,21,13,10
UBCV,2018,S,ECON,102,,922,Principles of Macroeconomics,Anand Chopra;Chenyu Hou;Robert G Gateman;Robert Gateman,53,68.396226415,10.474033134,90.0,50.0,0,4,6,10,9,5,5,3,7,3,1
UBCV,2018,W,ECON,456,,001,International Macroeconomics and Finance,Anand Chopra;Michael Devereux,34,76.558823529,16.385860824,95.0,0.0,1,0,0,1,3,4,6,1,6,6,6
UBCV,2018,W,ECON,456,,002,International Macroeconomics and Finance,Anand Chopra;Viktoriya Hnatkovska,77,69.857142857,13.975273546,93.0,21.0,6,4,6,7,6,11,8,9,11,4,5
UBCV,2019,S,ECON,456,,952,International Macroeconomics and Finance,Anand Chopra;Anichul Khan,72,76.430555556,11.00169819,96.0,55.0,0,0,7,4,7,6,11,4,13,11,9
UBCV,2019,W,ECON,456,,001,International Macroeconomics and Finance,Anand Chopra;Michael Devereux,42,83.142857143,9.416051237,98.0,55.0,0,0,1,1,0,2,3,7,8,8,12
UBCV,2019,W,ECON,602,,001,Macroeconomics I,Anand Chopra;Giovanni Gallipoli;Henry Siu,14,84.571428571,3.797049172,92.0,79.0,0,0,0,0,0,0,0,1,5,6,2
UBCV,2020,W,ECON,456,,001,International Macroeconomics and Finance,Anand Chopra;Michael Devereux,49,82.265306122,7.061561177,97.0,65.0,0,0,0,0,2,3,2,6,15,15,6
UBCV,2020,W,ECON,500,,001,Microeconomics,Anand Chopra;Hao Li;Vitor Farinha Luz;Yupei Ma,57,83.98245614,9.786089304,99.0,30.0,1,0,0,0,1,1,2,7,16,14,15
UBCV,2020,W,ECON,502,,001,Macroeconomics,Anand Chopra;Chenyu Hou;Lanny Zrill;Nadhanael Gemaliel Vimala;Viktoriya Hnatkovska,47,83.659574468,10.809168,97.0,30.0,1,0,0,0,2,0,3,2,16,10,13
