Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,FNH,451,,001,Nutrient Metabolism and Implications for Health,Jieying Cui;Zhaoming Xu,61,81.868852459,6.092277652,93.0,67.0,0,0,0,0,1,1,8,12,17,15,7
UBCV,2021,W,FNH,451,,001,Nutrient Metabolism and Implications for Health,Jieying Cui;Zhaoming Xu,55,84.636363636,4.754583116,93.0,70.0,0,0,0,0,0,1,2,6,13,27,6
