Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2019,W,LAW,342,D,001,Topics in Comparative Law,Jonathan Chapnick;Kendra Milne,15,76.733333333,7.54478691,88.0,66.0,0,0,0,0,1,5,0,3,3,3,0,,,
UBCV,2022,W,LAW,342,D,001,Topics in Comparative Law,Jonathan Chapnick;Kendra Milne,12,76.6,,89.0,65.0,0,0,0,0,1,1,4,2,3,1,0,75.0,81.0,73.5
