Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2020,W,MATH,100,,101,Differential Calculus with Applications to Physical Sciences and Engineering,Alexander Iannantuono;Alexander Molnar;Edward Butz;Gabriel Jarry-Bolduc;Geoff Goetz;Ian Chambers;Manish Krishan Lal;Marjan Yaghoubi;Maryam Sadeghi;Pradeep Mahato;Saeed Moghaddam,145,61.551724138,22.130274335,100.0,0.0,23,16,13,14,17,14,14,11,8,5,10
UBCO,2020,W,MATH,101,,101,Integral Calculus with Applications to Physical Sciences and Engineering,Aanchal Kuckian;Alejandra Fuentes Nunez;Alexander Iannantuono;Alexander Molnar;Andrew Ogilvy;Billy Spelchan;Bradley Reinholz;Chunlei Ge;Devin Reinholz;Gabriel Jarry-Bolduc;Garen Goh;Grace Loo;Haashim Madani;Ian Chambers;Islam Osman;Jakob Thoms;Jason Reich;Jesse Ghashti;Karanmeet Khatra;Ladan Tazik;Maria Guenter;Marjan Yaghoubi;Maryam Sadeghi;Matthew Dunn;Md Tareque Hossain;Mitchell Wiebe;Mohamad Khajezade;Mohammad Hadi;Nicholas Rieske;Nusrat Momo;Pradeep Mahato;Ramie Ali Adeeb;Reece Walsh;Roozbeh Eslami;Ruichao Jiang;Saeed Moghaddam;Shambhavi Singh;Sherif Elbishlawi;Stephen Collins;Tenzin Kunkyab;Wayne Broughton;Xiaoying Zhang;Xinchen Deng;Zenab Kutubuddin Kagdiwala;Zhongda Huang;Ziyuan Wang,341,74.753665689,15.883334581,100.0,2.0,28,6,23,16,21,28,29,36,50,51,53
UBCO,2020,W,MATH,101,,102,Integral Calculus with Applications to Physical Sciences and Engineering,Aanchal Kuckian;Alejandra Fuentes Nunez;Alexander Iannantuono;Alexander Molnar;Andrew Ogilvy;Billy Spelchan;Bradley Reinholz;Chad Davis;Chunlei Ge;Devin Reinholz;Eric Foxall;Gabriel Jarry-Bolduc;Garen Goh;Grace Loo;Haashim Madani;Ian Chambers;Islam Osman;Jakob Thoms;Jason Reich;Jesse Ghashti;Karanmeet Khatra;Ladan Tazik;Maria Guenter;Marjan Yaghoubi;Maryam Sadeghi;Matthew Dunn;Md Tareque Hossain;Mitchell Wiebe;Mohamad Khajezade;Mohammad Hadi;Nicholas Rieske;Nusrat Momo;Pradeep Mahato;Ramie Ali Adeeb;Reece Walsh;Roozbeh Eslami;Ruichao Jiang;Saeed Moghaddam;Shambhavi Singh;Sherif Elbishlawi;Stephen Collins;Tenzin Kunkyab;Xiaoying Zhang;Xinchen Deng;Zenab Kutubuddin Kagdiwala;Zhongda Huang;Ziyuan Wang,183,65.803278689,22.924495996,100.0,0.0,33,9,11,15,13,21,12,12,22,11,24
UBCO,2020,W,MATH,116,,001,Calculus I for Management and Economics,Alexander Iannantuono;Bilal Madani;Chad Davis;Devin Reinholz;Heather Mehain;Ian Chambers;Javier Perez Tobia;Jeewon Yoo;Matthew Dunn;Nikolai Lesack;Olivia Marleau;Paul Arnaud Songhafouo Tsopm���N���;Paul Tsopmene;Paul Tsopm���N���;Pradeep Mahato;Sarah Wyse;Xinchen Deng;Ziyuan Wang,198,74.116161616,18.984140894,100.0,12.0,19,14,11,8,9,10,24,13,15,18,57
UBCO,2020,W,MATH,125,,001,Pre-Calculus,Alexander Iannantuono;Billy Spelchan;Ian Chambers;Jeewon Yoo;Jesse Ghashti;Sherif Elbishlawi,58,66.275862069,20.545877722,97.0,0.0,10,2,5,5,3,7,4,5,8,4,5
UBCO,2020,W,MATH,125,,002,Pre-Calculus,Alexander Iannantuono;Billy Spelchan;Ian Chambers;Jeewon Yoo;Jesse Ghashti;Sherif Elbishlawi,54,70.111111111,23.033746094,100.0,4.0,9,3,3,5,2,2,6,1,3,6,14
UBCO,2020,W,MATH,125,,101,Pre-Calculus,Alexander Iannantuono;Bradley Reinholz;Devin Reinholz;Ian Chambers;Jeewon Yoo;Nusrat Momo;Paula Wong-Chung;Zenab Kutubuddin Kagdiwala,46,64.913043478,23.886608137,99.0,0.0,12,2,4,2,3,3,4,1,4,4,7
UBCO,2020,W,MATH,221,,001,Matrix Algebra,Hui Ouyang;Ian Chambers;Javier Perez Tobia;Paul Tsopmene;Ruichao Jiang;Sarah Wyse;Shambhavi Singh,112,76.535714286,17.109045377,100.0,12.0,10,3,4,2,10,4,15,11,14,9,30
UBCO,2020,W,MATH,221,,101,Matrix Algebra,Alexander Iannantuono;Andrew Ogilvy;Bradley Reinholz;Chunlei Ge;Devin Reinholz;Ian Chambers;Jeewon Yoo;Jesse Ghashti;Manish Krishan Lal;Maryam Sadeghi;Md Tareque Hossain;Ruichao Jiang;Saeed Moghaddam;Sarah Wyse;Shambhavi Singh,160,80.40625,15.185352457,100.0,20.0,7,4,2,4,8,8,13,11,26,26,51
UBCO,2020,W,MATH,225,,001,Introduction to Differential Equations,Alexander Molnar;Ian Chambers;Jakob Marshall;Maria Guenter;Md Tareque Hossain;Rebecca Tyson;Seyedbahram Talebjedi;Tenzin Jinpa,81,68.543209877,12.974060065,93.0,13.0,7,0,6,8,12,12,12,9,11,2,2
UBCO,2021,S,MATH,101,,101,Integral Calculus with Applications to Physical Sciences and Engineering,Aashish Raizada;Ian Chambers;Jeewon Yoo;Jinghong Chen;Maryam Sadeghi;Md Tareque Hossain;Nicholas Rieske;Oluwayemisi Ogungbemi;Paula Wong-Chung;Ramin Shahbazi,121,70.454545455,21.202594181,100.0,12.0,18,7,13,4,3,8,11,11,11,12,23
UBCO,2021,S,MATH,200,,001,Calculus III,Hui Ouyang;Ian Chambers;Jesse Ghashti,45,89.555555556,19.669491323,100.0,0.0,3,0,0,0,0,1,1,4,2,0,34
UBCO,2021,S,MATH,221,,001,Matrix Algebra,Chad Davis;Ian Chambers;Maryam Sadeghi,38,67.710526316,25.049041515,94.0,0.0,7,3,2,1,2,1,2,2,7,6,5
UBCO,2021,W,MATH,111,,101,Finite Mathematics,Donovan Hare;Ian Chambers;Sarah Wyse,18,67.0,20.011761248,98.0,24.0,3,1,0,2,2,3,2,1,0,0,4
UBCO,2021,W,MATH,116,,101,Calculus I for Management and Economics,Amirhossein Salamirad;Avneet Kaur;Chad Davis;Ian Chambers;Insha Hooda;Mohammad Mosaffa;Neha Bansal;Nicholas Rieske;Puneet Aulakh,131,58.045801527,29.715798076,100.0,0.0,45,11,7,7,8,2,8,5,4,9,25
UBCO,2021,W,MATH,221,,001,Matrix Algebra,Gabriel Jarry-Bolduc;Ian Chambers;Md Tareque Hossain;Neha Bansal;Paul Tsopmene;Sarah Wyse,117,79.05982906,17.123934952,100.0,15.0,6,7,3,3,3,4,14,9,13,14,41
UBCO,2021,W,MATH,221,,101,Matrix Algebra,Amirhossein Salamirad;Avneet Kaur;Ian Chambers;Nicholas Rieske;Paul Lee;Xiaoyu Mao,148,79.243243243,17.059169387,100.0,23.0,11,2,3,6,6,8,12,11,18,26,45
UBCO,2021,W,MATH,225,,101,Introduction to Differential Equations,Ian Chambers;Jakob Marshall;Jesse Ghashti;Rebecca Tyson;Sarah Wyse,46,65.217391304,20.097443777,94.0,15.0,12,3,2,1,6,4,1,1,9,3,4
