Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2015,W,MATH,217,,101,MLTVAR&VCTR CALC,"Colliander, James",104,77.33,11.69,97,26,101,2,1,0,0,0,0,1,0,1,2,2,2,3,9,9,14,15,18,16,13,,,
UBC,2017,W,MATH,541,,101,HARMONIC ANAL I,"Colliander, James",9,95,0,95,95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,
UBC,2018,W,MATH,217,,101,MLTVAR&VCTR CALC,"Colliander, James",93,84.98,14.83,99,0,89,2,2,0,0,2,0,0,0,0,2,1,0,0,2,0,2,6,16,25,37,,,
UBCV,2015,W,MATH,217,,101,Multivariable and Vector Calculus,James Colliander,103,77.330097087,11.689938987,97.0,26.0,,,,,,,,,,,,,,,9,9,14,15,18,16,13,,,
UBCV,2017,W,MATH,541,,101,Harmonic Analysis I,James Colliander,9,95.0,0.0,95.0,95.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9,,,
UBCV,2018,W,MATH,217,,101,Multivariable and Vector Calculus,James Colliander;Stephen Pietromonaco,91,84.978021978,14.826386405,99.0,0.0,,,,,,,,,,,2,1,0,0,2,0,2,6,16,25,37,,,
UBCV,2019,W,MATH,200,,106,Calculus III,Albert Chau;Jacob Denson;James Colliander;Kai Behrend;Keyvan Sadeghy;Mai Uyen Thieu,85,62.070588235,14.743673571,92.0,14.0,,,,,,,,,,,11,14,8,7,14,10,7,4,7,2,1,,,
UBCV,2020,W,MATH,200,,102,Calculus III,Ailana Fraser;Albert Chau;Daniel Gomez;Edward Alexander Belk;James Colliander,133,68.736842105,14.779128781,98.0,24.0,,,,,,,,,,,14,9,8,9,12,17,14,15,22,6,7,,,
UBCV,2021,W,MATH,200,,102,Calculus III,Albert Chau;James Colliander;Jonah Hall,195,68.605128205,18.802910894,99.0,11.0,,,,,,,,,,,26,19,11,10,15,13,25,11,22,15,28,,,
UBCV,2022,W,MATH,200,,104,Calculus III,Albert Chau;James Colliander,53,67.0,,90.0,18.0,,,,,,,,,,,2,4,4,9,9,8,6,2,5,3,1,67.0,74.0,62.0
UBCV,2022,W,MATH,253,,10R,Multivariable Calculus,James Colliander;Mark Thomson MacLean,692,71.7,,100.0,0.0,,,,,,,,,,,13,30,32,43,87,99,131,90,108,34,25,73.0,78.0,66.0
