Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ASTR,200,,101,Frontiers of Astrophysics,Wing Shan Man (ALLISON),89,75.7,99.0,0.0,4,2,5,4,6,9,8,10,12,14,15,79.0,87.0,68.0
UBCV,2022,W,ASTR,405,,2LA,Astronomical Laboratory,Wing Shan Man (ALLISON),10,85.5,92.0,65.0,0,0,0,0,1,0,0,1,1,2,5,88.5,91.0,84.3
UBCV,2023,W,ASTR,405,,2LA,Astronomical Laboratory,Wing Shan Man (ALLISON),9,84.44,94.0,65.0,0,0,0,0,1,0,0,2,0,2,4,86.0,91.0,79.0
