Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2017,W,ENGL,220,,002,Foundations: Literature in Historical Context 1,Robert Eggleston,28,69.857142857,11.846907037,86.0,31.0,2,0,2,2,3,5,4,6,3,1,0,,,
UBCO,2018,W,ENGL,150,,004,Introduction to Literary Genre,Robert Eggleston,34,71.5,6.972891231,86.0,50.0,0,1,1,2,3,7,12,5,2,1,0,,,
UBCO,2018,W,ENGL,150,,106,Introduction to Literary Genre,Robert Eggleston,32,63.125,11.070885969,84.0,46.0,4,6,3,1,5,3,6,3,1,0,0,,,
UBCO,2018,W,ENGL,356,,001,Poetry of the Long 18th Century,Robert Eggleston,16,71.9375,5.507192267,79.0,62.0,0,0,0,2,2,2,5,5,0,0,0,,,
UBCO,2018,W,ENGL,357,,001,Studies in Restoration Drama,Robert Eggleston,11,77.727272727,8.001136283,84.0,56.0,0,0,1,0,0,0,1,3,6,0,0,,,
UBCO,2019,W,ENGL,150,,103,Introduction to Literary Genre,Robert Eggleston,35,71.057142857,15.262300453,88.0,0.0,2,0,2,3,2,3,7,6,7,3,0,,,
UBCO,2019,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,44,69.386363636,15.634213985,89.0,2.0,3,3,2,1,5,5,7,7,8,3,0,,,
UBCO,2019,W,ENGL,220,,002,Foundations: Literature in Historical Context 1,Robert Eggleston,32,68.84375,17.745711658,85.0,17.0,3,1,2,1,1,4,5,7,7,1,0,,,
UBCO,2019,W,ENGL,357,,001,Restoration Drama and Culture,Robert Eggleston,29,77.793103448,6.371696961,90.0,63.0,0,0,0,1,0,3,4,10,7,3,1,,,
UBCO,2020,W,ENGL,150,,003,Introduction to Literary Genre,Robert Eggleston,30,70.2,5.821482214,80.0,53.0,0,1,0,2,6,7,9,4,1,0,0,,,
UBCO,2020,W,ENGL,150,,102,Introduction to Literary Genre,Robert Eggleston,35,77.2,12.45415121,88.0,15.0,1,1,0,0,0,1,3,11,14,4,0,,,
UBCO,2020,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,30,69.566666667,18.346630496,88.0,0.0,2,0,0,3,2,4,6,7,5,1,0,,,
UBCO,2020,W,ENGL,357,,101,Restoration Drama and Culture,Robert Eggleston,30,74.466666667,12.314088745,88.0,19.0,1,0,1,0,1,3,10,4,7,3,0,,,
UBCO,2021,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,32,72.5,13.564659966,88.0,25.0,2,0,1,1,1,3,9,8,3,4,0,,,
UBCO,2021,W,ENGL,220,,002,Foundations: Literature in Historical Context 1,Michael Treschow;Robert Eggleston;Sean Kevin Lawrence,31,76.451612903,7.864853081,89.0,55.0,0,0,2,0,3,1,3,10,9,3,0,,,
UBCO,2021,W,ENGL,357,,101,Restoration Drama and Culture,Robert Eggleston,25,74.04,14.53868403,89.0,17.0,1,1,0,0,1,2,7,4,5,4,0,,,
UBCO,2021,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,31,73.8,,88.0,25.0,,,,,,,9,8,,,,75.0,78.5,72.0
UBCO,2021,W,ENGL,357,,101,Restoration Drama and Culture,Robert Eggleston,25,74.0,,89.0,17.0,,,,,,,7,,,,,76.0,82.0,73.0
UBCO,2022,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,26,68.6,,92.0,13.0,3,3,0,0,2,3,1,5,7,0,2,77.0,80.8,64.3
UBCO,2022,W,ENGL,358,,101,Eighteenth-Century Drama and Censorship,Robert Eggleston,20,74.1,,89.0,30.0,2,1,0,0,0,2,2,2,6,5,0,81.0,84.3,72.0
UBCO,2023,W,ENGL,220,,001,Foundations: Literature in Historical Context 1,Robert Eggleston,32,74.1,,89.0,12.0,1,1,0,1,1,3,6,7,8,4,0,76.0,80.0,72.8
UBCO,2023,W,ENGL,374,A,101,British Literature in the Age of Enlightenment,Robert Eggleston,37,74.4,,89.0,16.0,1,0,1,2,2,2,4,8,12,3,0,78.0,81.0,72.0
