Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2023,W,DATA,583,,101,Advanced Predictive Modelling,Jeffrey English,40,91.6,98.0,81.0,0,0,0,0,0,0,0,0,3,10,27,93.0,95.3,87.8
