Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2018,W,MATH,200,,103,CALCULUS 3,"Elazar, Boaz",100,67.22,15.05,92,18,84,12,3,0,0,0,1,0,5,6,12,7,11,2,9,9,15,12,8,9,2,,,
UBC,2018,W,MATH,200,,108,CALCULUS 3,"Elazar, Boaz",105,68.56,12.8,92,32,96,6,3,0,0,0,0,0,2,4,6,9,8,9,13,14,14,9,11,4,5,,,
UBCV,2018,W,MATH,200,,103,Calculus III,Albert Chau;Boaz Elazar;Parham Hamidi;You Hung Hsu,97,66.865979381,15.372885265,92.0,18.0,,,,,,,,,,,13,7,11,2,9,9,15,12,8,9,2,,,
UBCV,2018,W,MATH,200,,108,Calculus III,Albert Chau;Boaz Elazar;Daniel Di Benedetto;You Hung Hsu,102,68.558823529,12.796637499,92.0,32.0,,,,,,,,,,,6,9,8,9,13,14,14,9,11,4,5,,,
UBCV,2019,W,MATH,200,,103,Calculus III,Ailana Fraser;Albert Chau;Boaz Elazar;Caleb Marshall;Jacob Denson,99,71.97979798,14.025472307,97.0,23.0,,,,,,,,,,,3,7,9,11,10,3,8,12,16,10,10,,,
UBCV,2019,W,MATH,200,,107,Calculus III,Albert Chau;Boaz Elazar;Jacob Denson;Man Chun Lee;Maricela Best Mckay;Samer Dweik,97,64.010309278,17.481236873,99.0,8.0,,,,,,,,,,,15,11,14,9,8,10,4,3,10,5,8,,,
UBCV,2019,W,MATH,200,,108,Calculus III,Albert Chau;Boaz Elazar;Jacob Denson;Jim Bryan;Mukul Rai Choudhuri,97,66.87628866,13.936057647,93.0,34.0,,,,,,,,,,,7,16,8,6,14,9,7,13,5,6,6,,,
UBCV,2019,W,MATH,200,,109,Calculus III,Albert Chau;Boaz Elazar;Jacob Denson,145,68.475862069,13.339624952,98.0,32.0,,,,,,,,,,,6,18,14,14,18,10,17,11,18,13,6,,,
UBCV,2019,W,MATH,200,,201,Calculus III,Boaz Elazar;Javier Gonzalez Anaya;Julia Yulia Gordon;Mukul Rai Choudhuri;Reginald Mcgregor Simpson;Reginald Simpson;Samer Dweik;Tongou Yang,58,78.775862069,14.891470658,100.0,0.0,,,,,,,,,,,1,0,2,3,3,4,7,8,9,7,14,,,
UBCV,2019,W,MATH,220,,204,Mathematical Proof,Benjamin Garbuz;Boaz Elazar;Charlotte Trainor;Eric Rozon;Max Gheorghiu;Rachel Ollivier;Simone Coccia;Simone Maletto,51,73.156862745,12.040552394,97.0,50.0,,,,,,,,,,,0,3,4,2,9,5,6,3,9,6,4,,,
UBCV,2020,W,MATH,101,,203,Integral Calculus with Applications to Physical Sciences and Engineering,Ahmet Alperen Bulut;Alex Shiu Lun Chu;Ariel Dufresne;Benjamin Friedman;Benjamin Garbuz;Benjamin Langer;Boaz Elazar;Edward Alexander Belk;Ethan Armitage;Han Hong;Igor Pereira Pinheiro;K Wayne Nagata;Katharine Faulkner;Manuel Ruivo De Oliveira;Maricela Best Mckay;Michael Deakin;Mihai Marian;Mikhail Chernobai;Noe Ducharme;Pardis Semnani;Patrik Coulibaly;Prajeet Bajpai;Roomina Zendehboodi;Samantha Bardwell;Simone Coccia;Tongou Yang,129,75.031007752,10.21330167,93.0,30.0,,,,,,,,,,,3,2,2,5,9,13,28,11,40,12,4,,,
UBCV,2020,W,MATH,184,,111,Differential Calculus for Social Science and Commerce,Ariel Dufresne;Boaz Elazar;Keqin Liu;Nicholas Lai;Reginald Simpson;Zimo Guo,37,73.135135135,12.097203906,94.0,48.0,,,,,,,,,,,4,0,0,1,3,8,4,7,2,5,3,,,
UBCV,2020,W,MATH,200,,107,Calculus III,Ailana Fraser;Boaz Elazar;Daniel Gomez;Edward Alexander Belk,140,70.557142857,13.864852011,100.0,30.0,,,,,,,,,,,12,7,11,9,12,19,15,15,15,12,13,,,
UBCV,2020,W,MATH,200,,109,Calculus III,Ailana Fraser;Boaz Elazar;Daniel Gomez;Edward Alexander Belk,143,72.223776224,13.27839481,100.0,35.0,,,,,,,,,,,7,7,10,12,11,14,21,13,24,11,13,,,
UBCV,2021,W,MATH,100,,101,Differential Calculus with Applications to Physical Sciences and Engineering,Bakytzhan Kurmanbek;Boaz Elazar;Elizabeth Xiao;Farid Aliniaeifard;Roomina Zendehboodi;Sven Bachmann,112,65.544642857,20.737696186,99.0,4.0,,,,,,,,,,,19,9,13,6,5,7,8,9,10,20,6,,,
UBCV,2021,W,MATH,100,,106,Differential Calculus with Applications to Physical Sciences and Engineering,Bakytzhan Kurmanbek;Boaz Elazar;Elizabeth Xiao;Farid Aliniaeifard;Roomina Zendehboodi;Sven Bachmann,95,61.294736842,21.435143982,98.0,0.0,,,,,,,,,,,24,12,6,6,7,7,4,6,11,5,7,,,
UBCV,2021,W,MATH,100,,101,Differential Calculus with Applications to Physical Sciences and Engineering,Farid Aliniaeifard;Sven Bachmann;Boaz Elazar,117,64.6,,99.0,4.0,,,,,,,,,,,,,,6,,7,8,9,10,20,6,68.0,82.0,52.0
