Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,GEOS,270,,101,Geographic Information Science,Avery Everhart,91,79.9,100.0,43.0,1,2,3,1,3,6,10,8,18,19,16,83.0,88.0,72.5
UBCV,2023,W,GEOS,479,,201,Research in Geographic Information Science,Avery Everhart,20,84.4,98.0,62.0,0,0,0,2,0,1,1,2,1,4,8,89.0,92.5,77.5
