Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,SPPH,411,,001,Violence Across the Lifespan,Faith Eiboff;Faith Lesley Eiboff;Leo Chen;Svetlana Kishchenko,51,89.529411765,3.523367373,96.0,79.0,0,0,0,0,0,0,0,1,2,20,28
