Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,ECON,447,,001,Monetary Theory,Geoffrey Newman;Mahdi Ebrahimikahou,46,68.913043478,17.036987328,98.0,9.0,1,10,2,5,2,3,4,7,3,2,7
UBCV,2018,W,ECON,626,,001,Econometric Theory I,Kyungchul Song;Mahdi Ebrahimikahou,22,80.409090909,6.514884722,91.0,68.0,0,0,0,0,0,2,3,5,7,2,3
UBCV,2019,W,ECON,310,,001,Principles of Microeconomics,Angela Redish;Mahdi Ebrahimikahou;Ratna Shrestha;Tsengunn Enkhbaatar;Tsenguun Enkhbaatar,226,75.805309735,12.916386428,98.0,31.0,6,8,10,14,20,24,22,12,44,27,39
UBCV,2019,W,ECON,514,,001,Information and Incentives,Mahdi Ebrahimikahou;Vitor Farinha Luz,7,85.285714286,7.43223353,96.0,72.0,0,0,0,0,0,0,1,0,2,2,2
UBCV,2019,W,ECON,622,,001,Computational Economics with Data Science Applications,Jesse Perla;Mahdi Ebrahimikahou;Paul Schrimpf,9,89.222222222,7.293452162,95.0,72.0,0,0,0,0,0,0,1,0,1,1,6
UBCV,2020,S,ECON,326,,922,Methods of Empirical Research in Economics,Hao Li;Mahdi Ebrahimikahou;Wendy Wai Yee Kei,107,80.869158879,7.116396311,96.0,59.0,0,0,1,1,2,6,14,21,27,26,9
UBCV,2020,W,ECON,101,,002,Principles of Microeconomics,Clive Chapple;Mahdi Ebrahimikahou;Matthew Lowe;Ratna Shrestha;Sneha Danda,230,73.243478261,15.048156355,100.0,0.0,5,16,20,17,16,24,24,23,25,24,36
UBCV,2020,W,ECON,102,,002,Principles of Macroeconomics,Mahdi Ebrahimikahou;Vitor Farinha Luz;Wai-Ching Alfred Kong,88,71.795454545,9.056856285,87.0,38.0,1,2,5,8,8,16,16,12,17,3,0
UBCV,2020,W,ECON,305,,001,Honours Intermediate Macroeconomic Analysis I,Mahdi Ebrahimikahou;Michal Szkup,14,89.214285714,4.560340261,97.0,80.0,0,0,0,0,0,0,0,0,1,7,6
UBCV,2020,W,ECON,306,,001,Honours Intermediate Microeconomics II,Mahdi Ebrahimikahou;Michael Peters,13,83.769230769,5.761276568,94.0,70.0,0,0,0,0,0,1,0,0,5,6,1
UBCV,2020,W,ECON,307,,001,Honours Intermediate Macroeconomics II,Jesse Perla;Mahdi Ebrahimikahou;Viktoriya Hnatkovska,12,86.416666667,4.316107955,96.0,80.0,0,0,0,0,0,0,0,0,4,6,2
UBCV,2021,S,ECON,102,,925,Principles of Macroeconomics,Anichul Khan;Mahdi Ebrahimikahou;Qianli Ma;Wai-Ching Alfred Kong,165,67.757575758,12.66459994,97.0,31.0,4,22,19,14,19,18,26,13,15,9,6
