Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,BIOL,230,,201,Fundamentals of Ecology,Cassandra Elphinstone;Coreen Forbes;Elizabeth Kleynhans;Pierre Rogy;Soren Huber;Soren Rebecca Huber;Wayne Goodey,179,69.698324022,11.393796237,92.0,14.0,6,12,9,21,18,25,26,25,27,7,3
