Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,ENGL,111,,005,Approaches to Non-fictional Prose,Andrew French;Cassandra Szabo;Kevin Mcneilly;Reed Baxter Clements;Reed Clements;Rusaba Alam,107,73.523364486,10.086742461,90.0,21.0,2,1,3,4,12,11,26,16,25,4,3
