Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,MICB,202,,203,Introductory Medical Microbiology and Immunology,Erin Gaynor;Jennifer Sibley;Naomi Fettig;Tracy Kion;Virginia Pichler,278,82.399280576,9.59442525,97.0,18.0,2,1,3,4,9,10,32,31,55,61,70
