Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,MATH,215,,201,Elementary Differential Equations I,K Wayne Nagata;Ka Wah Wong;Katharine Faulkner;Katharine Rose Faulkner;Kimberly Willcott;Matthew Brassil;Nathan Lawrence;Shirin Boroushaki;Yifu Zhou;Yue-Xian Li,120,68.2,21.230072218,100.0,0.0,19,10,10,5,4,11,9,7,13,11,21
UBCV,2018,W,MATH,215,,202,Elementary Differential Equations I,K Wayne Nagata;Ka Wah Wong;Katharine Faulkner;Katharine Rose Faulkner;Kimberly Willcott;Matthew Brassil;Nathan Lawrence;Shirin Boroushaki,127,71.968503937,15.079123068,100.0,31.0,6,12,9,15,9,8,11,6,20,14,17
UBCV,2018,W,MATH,255,,201,Ordinary Differential Equations,Katharine Faulkner;Katharine Rose Faulkner;Kimberly Willcott;Matthew Brassil;Nathan Lawrence;Senping Luo,111,71.90990991,16.142293151,98.0,0.0,6,11,5,9,7,6,13,14,15,13,12
UBCV,2018,W,MATH,361,,101,Introduction to Mathematical Biology,Katharine Faulkner;Katharine Rose Faulkner;Yue-Xian Li,71,75.169014085,17.34522241,95.0,3.0,4,1,4,3,4,6,4,5,15,17,8
UBCV,2019,W,MATH,256,,102,Differential Equations,Katharine Faulkner;Katharine Rose Faulkner;Neil Balmforth;Thomasina Ball,82,66.93902439,17.026738276,100.0,27.0,10,8,11,7,7,8,1,9,7,8,6
