Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,S,EPSE,426,,93S,Classroom Inclusion of Students Who are d/Deaf or Hard of Hearing,Alayna Finley,34,86.6,95.0,73.0,0,0,0,0,0,0,1,3,7,6,17,89.0,90.8,81.0
UBCV,2022,W,EPSE,426,,63D,Classroom Inclusion of Students Who are d/Deaf or Hard of Hearing,Alayna Finley,34,86.9,99.0,66.0,0,0,0,0,1,1,1,1,6,9,15,87.0,92.8,82.5
UBCV,2023,S,EPSE,426,,93S,Classroom Inclusion of Students Who are d/Deaf or Hard of Hearing,Alayna Finley,36,89.26,97.0,73.0,0,0,0,0,0,0,1,0,5,10,19,90.0,92.5,86.0
UBCV,2023,S,EPSE,520,,951,Curriculum Development in the Education of Deaf and Hard of Hearing Students,Alayna Finley,13,92.46,97.0,84.0,0,0,0,0,0,0,0,0,1,3,9,94.0,95.0,89.0
