Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ASIA,451,,001,Modern Chinese Authors in Translation,Xiangjun Feng,21,89.4,96.0,77.0,0,0,0,0,0,0,0,2,5,2,12,92.0,95.0,83.0
