Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,MICB,412,,201,Topics in Immunological Research,Jacqueline Cheuk-Yan Lai;Jacqueline Lai;Kenneth Harder;Pauline Johnson;Tracy Kion,16,86.8125,7.166763565,99.0,74.0,0,0,0,0,0,0,1,1,4,5,5
