Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,COMM,298,,201,Introduction to Finance,Akshat Phatak;Bruna Rozante Porto;Caren Lombard;Katie Hung;Muhammad Jaffery;Xiyue Li,115,68.756521739,14.376266568,99.0,29.0,6,14,2,14,17,15,10,4,13,13,7
UBCV,2018,W,COMM,298,,202,Introduction to Finance,Akshat Phatak;Bruna Rozante Porto;Caren Lombard;Katie Hung;Muhammad Jaffery;Xiyue Li,121,75.438016529,11.557748167,100.0,50.0,0,8,1,9,15,14,11,7,22,18,16
UBCV,2019,W,BAFI,500,,300,Introductory Finance,Ronald Giammarino;Valentina Rutigliano;Xiyue Li,61,83.442622951,8.030202551,97.0,61.0,0,0,0,1,1,3,6,5,16,13,16
UBCV,2019,W,BAFI,500,,819,Introductory Finance,Ronald Giammarino;Valentina Rutigliano;Xiyue Li,37,77.0,10.82178872,91.0,34.0,1,0,0,2,2,3,4,7,9,7,2
UBCV,2019,W,BAFI,532,,302,International Financial Management,Ali Lazrak;Xiyue Li,10,86.1,9.631545393,95.0,62.0,0,0,0,1,0,0,0,0,2,3,4
UBCV,2019,W,COMM,298,,201,Introduction to Finance,Caren Lombard;Xiyue Li;Xuejing Guan,107,71.719626168,14.679464794,95.0,0.0,3,7,6,18,9,12,10,4,12,10,16
UBCV,2019,W,COMM,298,,202,Introduction to Finance,Caren Lombard;Xiyue Li;Xuejing Guan,114,71.271929825,12.839571773,95.0,42.0,2,10,11,7,16,12,12,6,15,12,11
UBCV,2019,W,COMM,298,,203,Introduction to Finance,Ruth Freedman;Xiyue Li;Xuejing Guan,120,77.341666667,11.463127467,95.0,30.0,1,1,3,9,11,12,10,13,24,12,24
UBCV,2019,W,COMM,298,,204,Introduction to Finance,Ruth Freedman;Xiyue Li;Xuejing Guan,121,81.297520661,11.259547525,96.0,50.0,0,3,7,1,2,9,9,6,27,22,35
UBCV,2019,W,COMM,298,,205,Introduction to Finance,Darren Degraaf;Xiyue Li;Xuejing Guan,119,77.462184874,10.765442134,96.0,50.0,0,3,5,5,8,12,19,8,27,11,21
UBCV,2019,W,COMM,298,,206,Introduction to Finance,Darren Degraaf;Xiyue Li;Xuejing Guan,116,77.698275862,13.574413161,95.0,13.0,1,3,6,9,9,7,9,9,18,16,29
UBCV,2019,W,COMM,298,,207,Introduction to Finance,Darren Degraaf;Xiyue Li;Xuejing Guan,120,73.466666667,11.020937547,95.0,50.0,0,7,5,9,14,13,23,12,15,11,11
UBCV,2019,W,COMM,672,,001,Advanced Topics in Theoretical Corporate Finance,Will Gornall;Xiyue Li,18,79.888888889,20.897196234,95.0,0.0,1,0,0,0,0,0,1,2,5,4,5
UBCV,2020,W,COMM,298,,201,Introduction to Finance,Caren Lombard;Chunxue Yang;Efe Izgialp;Kelly Wong;Reanne Raymond;Xiyue Li,107,69.177570093,12.994057484,97.0,35.0,6,9,8,6,16,19,7,14,9,7,6
UBCV,2020,W,COMM,298,,202,Introduction to Finance,Alexia Belen Wong Lu;Alexia Lu;Caren Lombard;Chunxue Yang;Gemma Broadley;Xiyue Li;Yi Tang,96,67.791666667,14.337229173,96.0,33.0,10,7,10,8,13,6,6,16,8,7,5
UBCV,2020,W,COMM,298,,203,Introduction to Finance,Alexander Mcguigan;Arkie Liu;Chunxue Yang;Ruth Freedman;Xiyue Li;Yaxi Liu;Ziqi Su,113,78.309734513,11.158020535,98.0,51.0,0,3,3,5,11,8,16,10,21,14,22
UBCV,2020,W,COMM,298,,204,Introduction to Finance,Alexander Mcguigan;Arkie Liu;Chunxue Yang;Gemma Broadley;Ruth Freedman;Xiyue Li;Yaxi Liu;Ziqi Su,117,77.52991453,12.267543841,98.0,35.0,3,4,3,4,8,10,10,11,22,24,18
UBCV,2020,W,COMM,298,,205,Introduction to Finance,Alan Yang;Andrea Ngai;Chunxue Yang;Darren Degraaf;Wenjun Qi;Xiyue Li,113,77.185840708,11.399834485,98.0,40.0,2,1,6,6,8,8,13,14,26,14,15
UBCV,2020,W,COMM,298,,206,Introduction to Finance,Alan Yang;Chunxue Yang;Darren Degraaf;Karin Jin;Tanvi Vir;Xiyue Li,113,75.088495575,13.132944889,97.0,45.0,2,7,8,6,9,11,12,8,19,12,19
UBCV,2020,W,COMM,298,,207,Introduction to Finance,Chunxue Yang;Darren Degraaf;Emily Ho;Hanqing Liu;Tanvi Vir;Xiyue Li,118,70.288135593,13.978066882,98.0,0.0,5,6,9,12,17,12,9,18,14,10,6
UBCV,2020,W,COMM,370,,104,Corporate Finance,Darren Degraaf;Natalie Youssef;Xiyue Li,38,74.578947368,7.889889455,90.0,57.0,0,0,3,1,2,5,10,7,6,3,1
UBCV,2020,W,COMM,474,,201,Fixed Income Markets and Management,Robert Lee Heinkel;Xiyue Li,32,85.90625,2.619521934,90.0,79.0,0,0,0,0,0,0,0,1,9,19,3
UBCV,2020,W,COMM,474,,202,Fixed Income Markets and Management,Robert Lee Heinkel;Xiyue Li,43,84.860465116,2.765272701,90.0,76.0,0,0,0,0,0,0,0,1,14,27,1
UBCV,2020,W,COMR,473,,201,Business Finance,Chunxue Yang;Esperanza Clarissa;Jose Esteban Pizarro Zuniga;Jose Pizarro Zuniga;Natalie Youssef;Xiyue Li;Zechariah Johnson,78,71.576923077,14.737988048,97.0,30.0,5,3,5,7,11,9,2,6,13,7,10
UBCV,2020,W,COMR,473,,202,Business Finance,Arkie Liu;Caren Lombard;Chunxue Yang;Efe Izgialp;Xiyue Li;Yaxi Liu,48,76.395833333,17.490106119,98.0,36.0,5,1,3,2,3,3,5,2,2,6,16
UBCV,2021,W,COEC,387,,001,Entrepreneurial Finance,Jan Bena;Xiyue Li,24,75.958333333,7.503501598,89.0,62.0,0,0,0,1,2,5,5,2,5,4,0
UBCV,2021,W,COMM,298,,101,Introduction to Finance,Alexia Belen Wong Lu;Ashley Kask;Jose Pizarro Zuniga;Noah Sayani;Xiyue Li,57,79.01754386,14.064254625,100.0,36.0,4,0,0,0,4,1,5,7,12,14,10
UBCV,2021,W,COMM,298,,102,Introduction to Finance,Ashley Kask;Caren Lombard;Noah Sayani;Vivian Mak;Xiyue Li,125,73.04,14.193592375,98.0,37.0,7,4,7,11,12,17,11,8,16,11,21
UBCV,2021,W,COMM,370,,104,Corporate Finance,Alexia Belen Wong Lu;Chunxue Yang;Jose Pizarro Zuniga;Sakshi Chandak;Shiqi Zhang;Xiyue Li,28,67.892857143,13.281396863,92.0,32.0,1,3,2,5,1,4,3,4,2,1,2
UBCV,2021,W,COMM,387,,101,Entrepreneurial Finance,Jan Bena;Xiyue Li,36,74.583333333,11.504967871,94.0,52.0,0,2,3,3,1,3,2,7,9,5,1
