Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,LATN,101,,003,Beginning Latin I,Gwyneth Lewis,26,77.29,97.0,36.0,1,1,2,1,1,3,1,0,3,2,9,82.5,90.75,67.0
UBCV,2023,W,LATN,101,,004,Beginning Latin I,Gwyneth Lewis,23,82.09,99.0,0.0,2,0,0,0,0,0,1,1,3,4,11,89.0,94.0,83.0
UBCV,2023,W,LATN,202,,002,Intermediate Latin II,Gwyneth Lewis,9,78.38,95.0,30.0,1,0,0,0,0,0,1,1,1,2,2,84.0,89.5,77.0
