Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,GEOG,290,,201,Introduction to the Geography of Canada,Christopher Lamb,74,73.1,85.0,26.0,3,0,2,2,5,7,15,21,17,2,0,76.0,79.5,70.5
UBCV,2022,W,GEOG,313,,201,Environmental Justice and Social Change,Christopher Lamb,90,74.3,87.0,3.0,1,2,1,5,9,3,16,22,25,6,0,76.0,80.0,72.0
UBCV,2023,W,ENST,310,,201,Environment and Sustainability,Christopher Lamb,87,71.74,90.0,0.0,2,1,3,1,12,12,20,10,16,6,1,74.0,80.0,70.0
UBCV,2023,W,GEOG,290,,201,Introduction to the Geography of Canada,Christopher Lamb,43,73.4,90.0,65.0,0,0,0,0,7,11,9,7,8,0,1,73.0,77.5,70.0
UBCV,2023,W,GEOG,310,,201,Environment and Sustainability,Christopher Lamb,142,71.6,90.0,0.0,4,0,5,7,21,9,36,24,26,5,1,74.0,78.0,66.0
