Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,MICB,401,,101,Environmental Microbiology Laboratory,Kateryna Ievdokymenko;Kateryna Levdokymenko;Wade Bingle,37,85.37837838,3.344575636,92.0,80.0,0,0,0,0,0,0,0,0,15,16,6
