Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,EPSE,507,,074,Applied Child and Adolescent Psychopathology,Matthew Daniel Lee,6,90.7,93.0,86.0,,,,,,,,,,,,91.5,92.8,89.5
