Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2018,S,ASIA,355,,921,History of Chinese Cinema,C. D. Alison Bailey;Huiyong Cyrus Qiu;Kathy Thai;Victoria Chung;Yuqing Liu,92,70.25,11.326934738,91.0,10.0,1,3,3,11,13,16,15,11,7,8,4,,,
UBCV,2018,S,ASIA,456,,951,History and Culture of Taiwan,Kaiqi Hua;Yuqing Liu,60,72.05,10.217009745,94.0,52.0,0,1,6,7,6,10,9,4,8,5,4,,,
UBCV,2018,W,ASIA,386,,001,Chinese Grammar and Usage I,Liam Doherty;Ran Xiang;Yuqing Liu,104,73.298076923,9.088432644,93.0,50.0,0,2,2,7,18,20,15,14,11,11,4,,,
UBCV,2018,W,ASIA,451,,001,Modern Chinese Authors in Translation,Christopher Rea;Yuqing Liu,30,76.866666667,8.838525908,88.0,40.0,1,0,0,0,1,3,4,9,9,3,0,,,
UBCV,2020,W,ASIA,305,,001,Asian Horror Cinema: National Nightmares and Specters of Trauma,Cynthia Chen;Haley Blum;Jee-Yeon Song;Yuqing Liu,63,80.301587302,13.628285245,96.0,0.0,1,0,1,3,1,2,8,6,18,9,14,,,
UBCV,2020,W,ASIA,355,,001,History of Chinese Cinema,Dongchen Hou;Yue Wang;Yuqing Liu,78,83.692307692,7.621411555,94.0,64.0,0,0,0,0,3,3,7,4,23,18,20,,,
UBCV,2021,S,ASIA,375,,921,Global Chinese Cinemas,Dongchen Hou;Yuqing Liu,61,80.147540984,12.719848093,95.0,18.0,2,0,3,0,1,3,4,8,17,11,12,,,
UBCV,2021,W,ASIA,351,,001,Modern Chinese Fiction in Translation,Christopher Rea;Yuqing Liu,63,72.015873016,8.640661682,89.0,47.0,1,3,1,6,5,8,14,17,6,2,0,,,
UBCV,2021,W,ASIA,375,,001,Global Chinese Cinemas,Ai Yamamoto;Atsumi Nakao;Dongchen Hou;Nicole Lin;Yuqing Liu,74,76.783783784,13.205717183,92.0,5.0,2,1,3,2,2,4,8,11,29,9,3,,,
UBCV,2022,S,ASIA,363,,951,Fiction and Film from Modern Taiwan,Yuqing Liu,45,77.6,,95.0,58.0,0,0,1,2,0,7,5,12,9,7,2,78.0,83.0,74.0
UBCV,2022,W,CHIN,481,,021,Modern Chinese Literature I (Heritage),Yuqing Liu,50,73.4,,90.0,15.0,1,4,4,0,2,6,6,5,11,9,2,76.5,83.8,69.3
UBCV,2023,W,CHIN,471,,013,Later Classical Chinese Poetry (Tang),Yuqing Liu;Xiaowen Xu,38,74.78,,95.0,53.0,0,1,4,0,2,8,4,5,7,3,3,75.0,83.0,69.0
UBCV,2023,W,CHIN,481,,011,Modern Chinese Literature I (Heritage),Yuqing Liu,38,74.13,,87.0,0.0,2,0,1,1,3,2,5,12,7,5,0,78.0,82.75,73.0
