Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,PHRM,251,,001,Institutional Practice Skills,Aileen Mira;Brandon Haefling;Brandon Robert Haefling;Fong Chan;Gabriella Wong;Janice Yeung;Julian Lee;Kayla Fang,214,86.126168224,5.843656911,98.0,68.0,0,0,0,0,0,4,7,19,45,69,70
UBCV,2020,W,PHRM,251,,001,Institutional Practice Skills,Aileen Mira;Asal Taheri;Fong Chan;Julian Lee;Kayla Fang;Maryam Ranjbar Ekbatan,220,86.390909091,5.644887701,97.0,62.0,0,0,0,1,0,1,7,18,45,82,66
UBCV,2021,W,PHRM,251,,001,Institutional Practice Skills,Aileen Mira;Asal Taheri;Fong Chan;Julian Lee;Juliana De Andrade  Bolsoni;Kayla Fang,210,90.304761905,4.689648194,98.0,65.0,0,0,0,0,1,0,0,3,20,55,131
