Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,BUSI,295,,102,Business Economics,Ocean Lu,68,76.1,96.0,23.0,5,2,3,3,1,5,5,12,7,12,13,79.0,88.0,70.0
UBCV,2022,W,BUSI,295,,202,Business Economics,Ocean Lu,58,75.9,95.0,27.0,1,2,1,3,4,7,5,9,15,5,6,79.0,83.0,70.0
UBCV,2023,S,BUSI,295,,951,Business Economics,Ocean Lu,67,76.1,97.0,16.0,1,1,4,3,5,7,6,9,13,9,8,78.0,84.8,70.0
UBCV,2023,W,BUSI,295,,102,Business Economics,Ocean Lu,93,79.3,97.0,46.0,2,2,2,4,5,3,12,16,8,21,18,80.0,88.0,74.0
UBCV,2023,W,BUSI,295,,202,Business Economics,Ocean Lu,58,72.2,96.0,35.0,2,3,5,3,3,7,4,8,13,2,4,75.5,81.0,66.3
UBCV,2023,W,BUSI,295,,203,Business Economics,Ocean Lu,44,70.2,90.0,6.0,1,4,5,0,3,4,5,7,7,4,1,73.0,80.0,65.0
