Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,MECH,368,,101,Engineering Measurements and Instrumentation,Erik Lamoureux;Hongshen Ma;Minghua Wu;Pan Deng,78,79.897435897,10.211515964,97.0,38.0,1,0,0,3,6,5,8,7,26,7,15
UBCV,2021,W,MECH,368,,101,Engineering Measurements and Instrumentation,Erik Lamoureux;Hongshen Ma;Minghua Wu;Pan Deng,61,79.459016393,11.646993561,96.0,33.0,2,0,0,1,1,6,7,10,14,8,12
