Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2020,W,FILM,371,,001,Digital Documentary Production,Kathryn Newell;Kathryn Ramey Newell;Ramey Newell,17,76.352941176,11.373989936,90.0,52.0,0,1,1,0,1,1,3,2,3,3,2,,,
UBCO,2020,W,VISA,261,,001,Video I,Kathryn Newell;Kathryn Ramey Newell;Morgan Rauscher;Ramey Newell,9,77.444444444,11.544599507,91.0,51.0,0,1,0,0,0,0,2,2,2,1,1,,,
UBCO,2021,W,FILM,371,,001,Digital Documentary Production,Ramey Newell,17,75.823529412,21.459949016,91.0,0.0,1,0,1,0,1,0,1,3,4,5,1,,,
UBCO,2021,W,VISA,110,,001,Studies in Photography,Andreas Rutkauskas;Ramey Newell,42,69.5,20.538185732,92.0,3.0,4,3,1,6,2,5,2,2,4,7,6,,,
UBCO,2021,W,VISA,261,,001,Video I,Ramey Newell,15,77.6,8.253137931,87.0,57.0,0,0,1,0,1,1,2,3,5,2,0,,,
UBCO,2021,W,VISA,271,,101,Video II,Ramey Newell,9,78.555555556,9.302030842,90.0,62.0,0,0,0,1,0,1,1,1,2,2,1,,,
UBCV,2017,W,VISA,110,,002,Foundation Studio: Digital Media,Brian Lye;Cameron Mclellan;Candice Okada;Christine D'Onofrio;Christopher Lacroix;Kathryn Newell;Kathryn Ramey Newell;Ramey Newell,160,71.0625,15.079115259,93.0,5.0,11,4,5,8,14,14,29,28,28,16,3,,,
UBCV,2018,W,VISA,110,,001,Foundation Studio: Digital Media,Alejandro Barbosa;Angela Glanzmann;Cameron Mclellan;Christine D'Onofrio;Kathryn Newell;Kathryn Ramey Newell;Mandana Mansouribigvand;Nazanin Oghanian;Ramey Newell,206,72.194174757,10.183734762,92.0,0.0,3,3,12,14,15,26,49,34,33,15,2,,,
UBCV,2018,W,VISA,110,,227,Foundation Studio: Digital Media,Alejandro Barbosa;Christine D'Onofrio;Kathryn Newell;Kathryn Ramey Newell;Nazanin Oghanian;Ramey Newell,92,74.923913043,10.889286696,92.0,30.0,3,2,4,2,2,5,12,23,30,8,1,,,
UBCO,2021,W,FILM,371,,001,Digital Documentary Production,Ramey Newell,17,75.8,,91.0,0.0,,,,,,,,,,,,83.0,86.0,77.0
UBCO,2021,W,VISA,110,,001,Studies in Photography,Ramey Newell,42,69.5,,92.0,3.0,,,,6,,,,,,7,6,72.0,85.0,63.0
UBCO,2021,W,VISA,261,,001,Video I,Ramey Newell,15,77.6,,87.0,57.0,,,,,,,,,,,,79.0,84.0,74.5
UBCO,2021,W,VISA,271,,101,Video II,Ramey Newell,9,78.6,,90.0,62.0,,,,,,,,,,,,83.0,85.0,72.0
UBCO,2022,S,VISA,110,,001,Studies in Photography,Ramey Newell,19,70.9,,91.0,0.0,2,1,1,0,1,0,2,2,5,3,2,80.0,84.5,68.5
UBCO,2022,W,FILM,100,,001,Introduction to Film Studies,Ramey Newell,93,75.1,,94.0,35.0,2,2,4,11,4,8,11,15,12,13,11,77.0,85.0,68.0
UBCO,2022,W,FILM,371,,001,Digital Documentary Production,Ramey Newell,19,77.7,,93.0,57.0,0,0,3,1,0,2,1,3,1,4,4,78.0,87.5,69.5
UBCO,2022,W,VISA,261,,001,Video I,Ramey Newell,17,74.0,,91.0,27.0,1,1,1,1,1,0,3,0,3,3,3,81.0,85.0,66.0
UBCO,2022,W,VISA,271,,101,Video II,Ramey Newell,11,79.7,,92.0,57.0,0,0,1,0,1,0,0,2,3,3,1,81.0,86.5,78.5
UBCO,2023,W,FILM,100,,001,Introduction to Film Studies,Ramey Newell,97,72.73,,96.0,39.0,4,3,4,6,14,13,11,9,11,12,6,73.0,82.0,66.0
UBCO,2023,W,FILM,371,,001,Digital Documentary Production,Ramey Newell,15,83.6,,92.0,71.0,0,0,0,0,0,1,1,1,2,9,1,86.0,87.5,81.5
UBCO,2023,W,VISA,261,,001,Video I,Ramey Newell,19,75.8,,89.0,60.0,0,0,0,2,1,2,5,1,3,4,0,74.0,83.0,71.5
UBCO,2023,W,VISA,271,,101,Video II,Ramey Newell,9,79.7,,90.0,54.0,0,1,0,0,1,0,0,0,3,2,2,84.0,86.0,81.0
