Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2019,W,COLX,595,,001,Capstone Project,Garrett Nicolai;Julian Brooke;Miikka Pietari Silfverberg;Ryan Taylor,25,88.6,3.662876829,94.0,79.0,0,0,0,0,0,0,0,2,1,9,13,,,
UBCV,2020,W,COLX,525,,001,Computational Morphology,Garrett Nicolai;Ifeoluwanimi Adebara;Miikka Pietari Silfverberg;Muhammad Abdul-Mageed,31,92.483870968,4.471174102,98.0,81.0,0,0,0,0,0,0,0,0,2,4,25,,,
UBCV,2020,W,COLX,535,,001,Parsing for Computational Linguistics,Garrett Nicolai;Ifeoluwanimi Adebara;Miikka Pietari Silfverberg;Muhammad Abdul-Mageed,32,90.625,7.451996918,99.0,69.0,0,0,0,0,0,1,2,0,2,6,21,,,
UBCV,2020,W,COLX,581,,001,Natural Language Processing for Low-Resource Languages,Garrett Nicolai;Ifeoluwanimi Adebara;Miikka Pietari Silfverberg;Muhammad Abdul-Mageed,30,92.666666667,4.146733932,100.0,82.0,0,0,0,0,0,0,0,0,2,3,25,,,
UBCV,2020,W,COLX,595,,001,Capstone Project,Garrett Nicolai;Julian Brooke;Miikka Pietari Silfverberg,30,87.066666667,5.483098377,96.0,77.0,0,0,0,0,0,0,0,1,11,6,12,,,
UBCV,2020,W,LING,342,,001,Computational Models of Language,Garrett Nicolai;Susannah Kirby,12,77.833333333,8.891603121,90.0,63.0,0,0,0,1,0,2,3,1,1,3,1,,,
UBCV,2021,W,COGS,200,,004,Introduction to Cognitive Systems,Gale Chen;Garrett Nicolai;Hala Chacker Murad;James Kryklywy;Jin Lee;Kevin Leyton-Brown;Maria Alaia;Ryan Chen;Ryan Taylor;Thomas Jacob Bittner,165,71.606060606,10.060607174,89.0,20.0,6,2,9,8,20,27,26,33,26,8,0,,,
UBCV,2021,W,COLX,521,,001,Corpus Linguistics,Garrett Nicolai;Julian Brooke;Jungyeul Park,35,88.657142857,3.803580799,96.0,78.0,0,0,0,0,0,0,0,1,2,19,13,,,
UBCV,2021,W,COLX,535,,001,Parsing for Computational Linguistics,Garrett Nicolai;Jungyeul Park;Miikka Pietari Silfverberg;Yu-Hsiang Lo;Yundong Yao,34,92.323529412,3.417606714,98.0,82.0,0,0,0,0,0,0,0,0,1,5,28,,,
UBCV,2021,W,COLX,561,,001,Computational Semantics,Garrett Nicolai;Julian Brooke;Jungyeul Park;Shi Qiu;Yundong Yao,35,87.657142857,4.351760003,95.0,76.0,0,0,0,0,0,0,0,2,5,16,12,,,
UBCV,2021,W,LING,342,,001,Computational Models of Language,Garrett Nicolai,17,69.647058824,21.074098962,88.0,0.0,1,2,1,0,1,2,1,4,1,4,0,,,
