Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2023,W,NRSG,328,,001,Health of the Childbearing Family,Taylor Browne;Sarah Camacho;Nicole de Bosch Kemper;Jessica Lewis;Kara Malcolm;Lindsay Newson;Carolyn Pilsner;Cathrine Robinson;Morgan Straza,53,86.0,94.0,77.0,0,0,0,0,0,0,0,8,11,17,17,86.0,90.0,83.0
