Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2023,W,CRWR,401,P,003,Writing Poetry I,Cecily Nicholson,12,87.3,92.0,80.0,0,0,0,0,0,0,0,0,3,4,5,87.5,90.3,84.8
UBCV,2023,W,CRWR,401,Q,002,Writing Poetry I,Cecily Nicholson,12,88.8,92.0,82.0,0,0,0,0,0,0,0,0,1,7,4,89.0,90.0,88.0
UBCV,2023,W,CRWR,501,Q,002,Advanced Writing of Poetry I,Cecily Nicholson,9,91.6,94.0,89.0,0,0,0,0,0,0,0,0,0,2,7,92.0,93.0,90.0
