Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,FRST,101,,201,Principles of Microeconomics for Forestry and Land and Food Systems,Ngaio Hotte;Nisha Malhotra;Sumeet Gulati;Tanvi Nathwani,25,80.68,7.453858061,92.0,67.0,0,0,0,0,1,3,1,7,2,9,2
