Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2014,W,APSC,183,,101,Matter and Energy II,Gholamreza Naser,94,75.85106383,9.411680511,93.0,36.0,,,,,5,8,19,14,21,14,
UBCO,2014,W,APSC,183,,102,Matter and Energy II,Gholamreza Naser,87,77.34482759,8.827583074,92.0,39.0,,,,,8,7,14,18,15,18,
UBCO,2014,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser,56,74.55357143,10.45148035,97.0,50.0,0,,,,,7,11,9,10,6,
UBCO,2014,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser,57,76.19298246,9.472589397,90.0,49.0,,,,,5,,11,11,6,11,
UBCO,2015,W,ENGR,342,,201,Open Channel Flow,Alireza Gheisi;Gholamreza Naser;Peyman Yousefi;Sina Shabani,55,73.745454545,9.541756539,90.0,52.0,0,,5,,,11,9,6,10,5,
UBCO,2015,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;Seyed Faghihi;Seyed Farhad Faghihi,51,72.764705882,10.83067539,93.0,41.0,,,,9,6,6,5,6,10,,
UBCO,2016,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser;Peyman Yousefi;Sina Shabani,83,81.59036145,8.765280935,98.0,55.0,0,0,2,0,5,4,6,10,23,17,16
UBCO,2016,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;Peyman Yousefi;Sina Shabani,27,83.48148148,8.42327531,95.0,64.0,0,0,0,0,2,0,3,2,7,4,9
UBCO,2017,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser;Gregory Courtice;Peyman Yousefi,62,73.5,11.24211928,100.0,50.0,0,2,5,5,7,11,9,6,5,4,8
UBCO,2017,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;Peyman Yousefi,63,80.047619048,7.216532479,94.0,64.0,0,0,0,0,4,3,14,8,14,14,6
UBCO,2018,W,APSC,183,,101,Matter and Energy II,Amir Hossein Zeinali Kalkhoran;Gholamreza Naser;Haroon Mian;Humera Ahmed;Maryam Golestani Najafabadi;Nazila Shamloo;Ngandu Balekelayi;Niloofar Shakourifar;Pamela Ines Rellstab Sanchez;Sana Saleem,144,76.381944444,16.1114981,100.0,5.0,7,3,7,2,6,13,12,21,28,25,20
UBCO,2018,W,APSC,246,,102,System Dynamics,Gholamreza Naser;Xian Jin,145,67.606896552,12.903109311,97.0,32.0,11,15,7,19,24,19,11,15,10,7,7
UBCO,2018,W,ENGR,330,,201,Optimization and Decision Analysis for Civil Engineering,Gholamreza Naser;Gregory Courtice,84,85.44047619,6.412245797,97.0,64.0,0,0,0,0,2,0,3,10,18,28,23
UBCO,2018,W,ENGR,341,,101,Engineering Hydrology,Caroline Cimon;Cigdem Eskicioglu;Gholamreza Naser,78,75.423076923,10.714135863,92.0,37.0,2,2,3,3,1,9,17,10,16,10,5
UBCO,2018,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser;Gregory Courtice;Peyman Yousefi,88,84.727272727,4.711754128,93.0,70.0,0,0,0,0,0,1,1,8,31,33,14
UBCO,2018,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;Gregory Courtice,32,79.40625,6.549362811,96.0,63.0,0,0,0,1,0,3,2,14,5,5,2
UBCO,2019,W,APSC,246,,102,System Dynamics,Ali Maleki Gargari;Gholamreza Naser;Katherine Luckasavitch;Mohammad Hossein Zarifi;Peyman Yousefi;Saeed Moghaddam;Sevda Mohammadi Gharalar;Yang Cao,228,69.50877193,16.42456826,100.0,12.0,27,9,17,19,29,17,20,15,33,17,25
UBCO,2019,W,ENGR,305,,201,Engineering Economic Analysis,Gholamreza Naser;John Alan Brereton;Kerry Black;Maher Al-Hawarneh;Zahra Azimi Dijvejin,166,85.686746988,7.93523437,98.0,40.0,1,0,1,1,2,4,6,11,36,52,52
UBCO,2019,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser;Gregory Courtice;Huan Liu;Saeed Mohammadiun;Sarin Raj Pokhrel,96,82.8125,7.113090231,95.0,61.0,0,0,0,1,0,8,7,10,25,29,16
UBCO,2019,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;John Kenny;Peyman Yousefi,44,88.590909091,8.723979735,99.0,58.0,0,0,1,0,0,0,2,4,6,7,24
