Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,COEC,371,,001,Investment Theory,Georgios Skoulakis;Julian Vahl;Markus Baldauf,35,70.628571429,10.058902157,89.0,48.0,1,1,2,4,5,4,7,4,4,3,0
UBCV,2018,W,COEC,371,,002,Investment Theory,Georgios Skoulakis;Julian Vahl;Markus Baldauf,38,78.157894737,8.109141707,93.0,62.0,0,0,0,2,3,5,3,7,8,8,2
UBCV,2018,W,COMM,371,,103,Investment Theory,Elena Pikulina;Georgios Skoulakis;Julian Vahl;Markus Baldauf,42,82.333333333,8.42373727,97.0,60.0,0,0,0,1,1,3,4,4,10,11,8
UBCV,2018,W,COMM,371,,104,Investment Theory,Elena Pikulina;Georgios Skoulakis;Julian Vahl;Markus Baldauf,40,78.25,8.316649967,94.0,61.0,0,0,0,1,4,3,6,9,7,7,3
UBCV,2019,W,BAFI,580,C,BA1,Special Topics in Finance,Adlai Fisher;Julian Vahl;Keling Zheng,47,84.468085106,3.877757442,90.0,79.0,0,0,0,0,0,0,0,6,15,23,3
UBCV,2019,W,COMM,374,,201,Applied Financial Markets,Carolin Pflueger;Ching-Chuan Wang;Jack Favilukis;Julian Vahl;Keling Zheng;Yingxiang Li,22,74.272727273,4.732680889,84.0,68.0,0,0,0,0,0,9,7,1,5,0,0
UBCV,2019,W,COMM,374,,207,Applied Financial Markets,Ching-Chuan Wang;Fang Hu;Jack Favilukis;Julian Vahl;Keling Zheng;Semen Malamud;Yingxiang Li,39,75.41025641,6.683514474,88.0,60.0,0,0,0,1,5,5,9,7,9,3,0
UBCV,2019,W,COMM,486,H,101,Special Topics in Business,Adlai Fisher;Julian Vahl;Keling Zheng,33,81.242424242,3.172442898,87.0,72.0,0,0,0,0,0,0,1,8,19,5,0
UBCV,2020,W,COMM,374,,207,Applied Financial Markets,Chunxue Yang;Elizabeth Phillips;Jack Favilukis;Julian Vahl;Keling Zheng;Yingxiang Li,41,75.804878049,5.455362097,87.0,65.0,0,0,0,0,3,7,6,13,10,2,0
UBCV,2020,W,COMM,674,,001,Advanced Topics in Empirical Asset Pricing,Adlai Fisher;Julian Vahl;Keling Zheng,17,81.588235294,4.032040791,88.0,75.0,0,0,0,0,0,0,2,3,8,4,0
UBCV,2021,W,COMM,486,H,201,Special Topics in Business,Adlai Fisher;Gen Li;Julian Vahl;Keling Zheng,27,82.37037037,4.993442994,93.0,70.0,0,0,0,0,0,1,0,4,13,6,3
