Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,ASIA,370,,001,"The Sanskrit Cosmopolis: India and the World, 200-1500 CE",Janet Um,6,75.0,91.0,55.0,0,0,1,1,0,0,1,0,1,1,1,77.5,85.3,65.3
UBCV,2022,W,ASIA,398,,001,Narrative Literature in Premodern India,Janet Um,50,82.5,92.0,57.0,0,0,1,0,1,2,3,5,16,17,5,84.0,87.0,80.0
UBCV,2022,W,SANS,300,,001,Introductory Sanskrit,Janet Um,13,86.2,94.0,78.0,0,0,0,0,0,0,0,1,3,5,4,86.0,90.0,82.0
UBCV,2023,W,ASIA,258,,011,Religion in South Asia,Janet Um,28,81.6,94.0,73.0,0,0,0,0,0,0,6,4,9,7,2,82.0,86.0,76.8
UBCV,2023,W,ASIA,348,,011,Poetic Life in Classical India,Janet Um,18,80.7,90.0,62.0,0,0,0,1,0,0,4,2,4,3,3,83.0,87.0,74.0
UBCV,2023,W,ASIA,398,,021,Narrative Literature in Premodern India,Janet Um,47,83.4,97.0,42.0,1,0,1,0,0,3,1,4,9,21,6,86.0,89.0,81.5
UBCV,2023,W,SANS,300,,001,Introductory Sanskrit,Janet Um,14,81.83,97.0,64.0,0,0,0,0,1,1,2,0,4,0,4,81.5,90.75,73.0
