Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2016,W,COMM,294,,101,MANAGERIAL ACCTG,"Zhang, Lei",57,73.4,12.72,97,33,56,1,0,0,0,0,0,0,1,0,1,3,4,3,6,6,8,8,7,6,5
UBCV,2015,W,COMM,455,,203,Principles of Auditing,Dan A Simunic;Dan Simunic;Lei Zhang,41,80.682926829,5.685239768,96.0,70.0,,,,,,,,,,,0,0,0,0,0,,,11,16,,5
UBCV,2015,W,COMM,455,,204,Principles of Auditing,Dan A Simunic;Dan Simunic;Lei Zhang,42,76.80952381,7.899484686,93.0,61.0,,,,,,,,,,,0,0,0,,,7,5,6,12,,
UBCV,2015,W,COMM,458,,201,Fundamentals of Managerial Accounting,Jing Wang;Kayla Louwerse;Lei Zhang;William Dorfmann,97,78.618556701,10.181113334,97.0,45.0,,,,,,,,,,,,,,,,12,11,19,17,9,19
UBCV,2016,W,COMM,294,,101,Managerial Accounting,Jingyi Huang;Lei Zhang,57,73.40350877,12.72070816,97.0,33.0,,,,,,,,,,,1,3,4,3,6,6,8,8,7,6,5
