Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2014,W,MGMT,441,,001,Marketing Strategy,Camilo Moreno Pena;Camilo Pena;Ying Zhu,32,76.09375,6.683438245,86.0,60.0,0,0,0,,,,6,7,10,3,0,,,
UBCO,2014,W,MGMT,441,,002,Marketing Strategy,Camilo Moreno Pena;Camilo Pena;Ying Zhu,27,76.40740741,7.401970939,86.0,60.0,0,0,0,,,,6,5,7,5,0,,,
UBCO,2014,W,MGMT,442,,001,Consumer Behaviour,Haleh Barmaki;Ying Zhu,37,74.51351351,8.840002582,88.0,55.0,0,0,,,,,6,6,7,6,0,,,
UBCO,2014,W,MGMT,442,,002,Consumer Behaviour,Haleh Barmaki;Ying Zhu,31,75.41935484,9.036128203,89.0,58.0,0,0,,,,,7,2,5,7,0,,,
UBCO,2015,W,MGMT,100,,101,Introduction to Canadian Business,Haleh Barmaki;Harish Rajput;Norine Webster;Ying Zhu,103,78.504854369,16.185731907,100.0,0.0,,,,,6,9,7,14,9,17,28,,,
UBCO,2015,W,MGMT,100,,102,Introduction to Canadian Business,Haleh Barmaki;Harish Rajput;Ying Zhu,76,80.644736842,11.643257216,98.0,46.0,,,,,7,3,5,7,17,9,22,,,
UBCO,2015,W,MGMT,442,,001,Consumer Behaviour,Haleh Barmaki;Ying Zhu,69,78.971014493,11.238027635,97.0,50.0,0,,,,6,5,,12,12,12,12,,,
UBCO,2016,W,MGMT,100,,101,Introduction to Canadian Business,Emily Latter;Ying Zhu,99,76.95959596,17.66925105,99.0,0.0,11,0,2,2,2,7,8,10,18,16,23,,,
UBCO,2016,W,MGMT,100,,102,Introduction to Canadian Business,Emily Latter;Ying Zhu,92,76.05434783,18.2126415,97.0,0.0,7,0,2,5,5,5,8,13,11,20,16,,,
UBCO,2016,W,MGMT,442,,001,Consumer Behaviour,Tianyi Liu;Victoria Scotney;Ying Zhu,68,77.0,10.15991538,93.0,50.0,0,2,2,6,1,8,6,12,15,9,7,,,
UBCO,2017,W,MGMT,100,,101,Introduction to Business,Aidana Izhanova;Camilo Moreno Pena;Camilo Pena;Ying Zhu,149,75.033557047,16.308021616,98.0,0.0,12,1,4,8,9,14,17,24,14,20,26,,,
UBCO,2017,W,MGMT,441,,001,Marketing Strategy,Camilo Moreno Pena;Camilo Pena;Ying Zhu,50,76.56,7.690863915,90.0,55.0,0,0,2,2,1,9,4,14,12,5,1,,,
UBCO,2017,W,MGMT,442,,001,Consumer Behaviour,Victoria Scotney;Ying Zhu,70,74.842857143,9.446471183,95.0,45.0,1,0,5,3,3,10,16,8,14,6,4,,,
UBCO,2018,W,MGMT,100,,001,Introduction to Business,Brock Mckillop;Claire Wolff;Norine Webster;Parin Dani;Victoria Scotney;Ying Zhu,144,70.444444444,18.156190174,99.0,1.0,21,4,5,4,14,14,11,23,17,15,16,,,
UBCO,2018,W,MGMT,100,,002,Introduction to Business,Brock Mckillop;Claire Wolff;Norine Webster;Parin Dani;Victoria Scotney;Ying Zhu,143,69.181818182,15.379076862,93.0,31.0,22,2,5,11,15,14,19,13,18,18,6,,,
UBCO,2018,W,MGMT,100,,101,Introduction to Business,Norine Webster;Pablo Doskoch;Tracy Ross;Ying Zhu,111,72.216216216,12.680984623,98.0,7.0,5,4,6,7,8,20,14,16,16,10,5,,,
UBCO,2018,W,MGMT,441,,001,Marketing Strategy,Alexandra Roussel;Annamma Joy;Birgit Weischedel;Camilo Pena;Ying Zhu,70,80.071428571,7.483937251,93.0,53.0,0,1,1,0,3,4,6,11,25,15,4,,,
UBCO,2018,W,MGMT,442,,001,Consumer Behaviour,Birgit Weischedel;Victoria Scotney;Ying Zhu,63,81.26984127,8.697805339,92.0,50.0,0,1,2,0,4,0,3,7,19,22,5,,,
UBCO,2019,W,MGMT,100,,001,Introduction to Business,Birgit Weischedel;Kaitlin Breen;Kaitlin Margaret Breen;Megan Tennant;Mingxi Jing;Shree Nithi Santhagunam;Ying Zhu,102,72.196078431,14.323033596,94.0,8.0,7,0,7,5,9,16,13,11,16,13,5,,,
UBCO,2019,W,MGMT,100,,002,Introduction to Business,Birgit Weischedel;Kaitlin Breen;Kaitlin Margaret Breen;Megan Tennant;Mingxi Jing;Shree Nithi Santhagunam;Ying Zhu,122,72.557377049,13.682980428,97.0,11.0,8,4,7,10,10,11,10,23,14,16,9,,,
UBCO,2019,W,MGMT,100,,003,Introduction to Business,Birgit Weischedel;Emily Bowen;Matthew Aubrey;Norine Webster;Ying Zhu,147,70.034013605,15.809835228,93.0,25.0,16,4,7,16,15,8,18,16,19,23,5,,,
UBCO,2020,W,MGMT,100,,001,Introduction to Business,Anber Rana;Birgit Weischedel;Emily Bowen;Halle Nicolaas;Lawson Mcgill;Norine Webster;Ying Zhu,310,72.025806452,13.098061018,94.0,0.0,13,14,17,15,28,43,43,45,51,29,12,,,
UBCO,2020,W,MGMT,100,,101,Introduction to Business,Emily Bowen;Halle Nicolaas;Lawson Mcgill;Norine Webster;Yi Zhao;Ying Zhu,136,73.580882353,16.979096144,97.0,0.0,8,9,2,4,8,12,17,18,23,23,12,,,
UBCO,2021,W,MGMT,100,,001,Introduction to Business,Alisa Hayati;Annabelle Awashish;Aradhita Arora;Kyla Bruan;Sarah Gumpinger;Seyedeh Nadia Mahmoudi;Ying Zhu,341,73.944281525,10.972953561,92.0,3.0,10,8,10,12,23,44,61,58,77,34,4,,,
