Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,CEEN,523,,201,Energy and the Environment,Hui Zhu;Roland Clift;Xiaotao Bi,20,82.25,4.700223959,90.0,70.0,0,0,0,0,0,1,0,3,10,4,2
UBCV,2020,W,CHBE,370,,101,Fundamentals of Sustainable Engineering,Hui Zhu;Xiaotao Bi;Yan Yu;Yu Pei,144,76.5,6.48505544,92.0,59.0,0,0,2,2,11,10,43,22,41,9,4
UBCV,2021,W,CEEN,523,,201,Energy and the Environment,Hui Zhu;Xiaotao Bi,36,86.638888889,4.733786028,94.0,77.0,0,0,0,0,0,0,0,2,9,12,13
