Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2015,W,HMKN,315,,001,Laboratory Techniques in Sensorimotor Neuroscience,Alexandra Yacyshyn;Christopher Mcneil;Mathew G Rieger;Mathew Rieger;Michael Kennefick;Zoe Soon,72,78.277777778,8.833709798,91.0,30.0,,,,,5,6,,17,22,15,,,,
UBCO,2016,W,HMKN,315,,001,Laboratory Techniques in Sensorimotor Neuroscience,Alexandra Yacyshyn;Christopher Mcneil;Mathew G Rieger;Mathew Rieger;Michael Kennefick;Tanya Forneris,62,75.74193548,9.851246878,92.0,49.0,2,0,0,6,6,3,9,9,17,6,4,,,
UBCO,2016,W,HMKN,391,,001,Advanced Functional Anatomy,Alexandra Yacyshyn;Gregory Dumanoir;Michael Kennefick;Ryan Simair;Tanya Forneris,122,74.14754098,11.65600057,95.0,46.0,7,0,7,12,10,10,13,15,23,15,10,,,
UBCO,2017,W,HMKN,315,,001,Laboratory Techniques in Sensorimotor Neuroscience,Alexandra Yacyshyn;Christina Bruce;Christina D Bruce;Christopher Mcneil;Luca Ruggiero;Michael Kennefick;Samantha Kuzyk;Tanya Forneris,92,79.184782609,8.795515026,93.0,30.0,1,0,1,2,2,4,18,14,26,17,7,,,
UBCO,2017,W,HMKN,391,,001,Advanced Functional Anatomy,Alexandra Yacyshyn;Gregory Dumanoir;Hannah Caldwell;Hannah G Caldwell;Michael Kennefick;Tanya Forneris,121,74.066115702,14.951998494,96.0,19.0,11,0,2,7,15,14,11,6,17,19,19,,,
UBCO,2018,W,HMKN,315,,001,Laboratory Techniques in Sensorimotor Neuroscience,Alexandra Yacyshyn;Christina Bruce;Christina D Bruce;Christopher Mcneil;Connor A Howe;Connor Howe;Kelsey R Wuerstl;Kelsey Wuerstl;Tanya Forneris,96,77.84375,7.981990419,90.0,49.0,2,0,0,3,5,10,12,16,29,18,1,,,
UBCO,2018,W,HMKN,391,,001,Advanced Functional Anatomy,Alexandra Yacyshyn;Gregory Dumanoir;Jordan Carr;Luca Ruggiero;Mathew Debenham;Tanya Forneris,119,79.554621849,11.993428624,98.0,43.0,5,1,3,5,3,5,15,14,19,25,24,,,
UBCO,2019,W,HMKN,315,,001,Laboratory Techniques in Sensorimotor Neuroscience,Alexandra Yacyshyn;Christina Bruce;Christina D Bruce;Christopher Mcneil;Gregory Dumanoir;Justine Magnuson;Mathew Debenham;Rowan Smart,92,82.717391304,6.211166985,95.0,68.0,0,0,0,0,0,4,10,14,28,21,15,,,
UBCO,2019,W,HMKN,391,,001,Advanced Functional Anatomy,Alexandra Yacyshyn;Gregory Dumanoir;Hannah Caldwell;Hannah G Caldwell;Mathew Debenham,114,84.0,7.983389836,96.0,49.0,1,0,0,0,1,6,6,11,28,24,37,,,
UBCO,2020,W,HMKN,101,,001,Biomechanics,Alexandra Yacyshyn;Kelsey Gudmundson;Quinn Boyle,220,75.886363636,13.748583836,100.0,0.0,9,3,9,10,14,26,22,31,36,31,29,,,
UBCO,2021,S,APSC,193,,001,Anatomy and Physiology for Engineers,Alexandra Yacyshyn;Mahmoud Sakr;Sabine Weyand,19,84.947368421,6.956002078,97.0,68.0,0,0,0,0,0,1,0,3,5,5,5,,,
UBCO,2021,W,HES,102,,001,Biomechanics,Alexandra Yacyshyn;Andrew Steele;Sara Mccreary,201,75.686567164,11.526329366,96.0,25.0,5,4,9,10,12,18,26,33,36,34,14,,,
UBCO,2021,S,APSC,193,,001,Anatomy and Physiology for Engineers,Sabine Weyand;Alexandra Yacyshyn,19,84.9,,97.0,68.0,,,,,,,,,,,,85.0,89.5,82.5
