Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,KIN,206,,002,Introduction to Statistics in Kinesiology,Carolyn Mcewen;Huiyu Chelsea Jia;Jennifer Yasinski;Owen Harris;Saul Gaytan Gonzalez,300,74.356666667,14.548596533,98.0,0.0,15,16,13,18,24,15,30,38,56,39,36
