Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,W,COMM,454,,101,Accounting for Management Control and Incentives,Alejandra Oviedo Alva;Jeff Kroeker;Sandra Chamberlain;Suet Ting Choi;Suet Ting Lydia Choi,43,75.953488372,8.428843587,93.0,53.0,0,1,0,1,5,5,9,6,9,4,3
UBCV,2018,W,COMM,454,,102,Accounting for Management Control and Incentives,Alejandra Oviedo Alva;Jeff Kroeker;Sandra Chamberlain;Suet Ting Choi;Suet Ting Lydia Choi,38,78.0,7.915089933,94.0,56.0,0,0,1,1,3,1,7,2,18,4,1
