Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2022,W,BIOL,451,,201,Comparative Neurobiology,Mehwish Anwer;Wai Hang Cheng,34,88.3,97.0,72.0,0,0,0,0,0,0,1,1,3,15,14,88.0,92.0,86.0
UBCV,2022,W,PATH,408,,001,Research and Career Skills,Mehwish Anwer;Amanda Bradley;Mari Demarco;Juliana Li;Ka On Tai,22,91.3,98.0,85.0,0,0,0,0,0,0,0,0,0,7,15,92.0,94.0,88.3
