Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,FREN,111,,202,Intermediate French I,Joel Akinwumi;Joel Gospel Akinwumi;Robert Miller,22,79.409090909,10.079016821,95.0,60.0,0,0,0,2,0,2,3,5,3,2,5
UBCV,2018,W,FREN,101,,111,Beginners' French I,Joel Akinwumi;Joel Gospel Akinwumi;Juliet O'Brien,31,77.903225806,6.352715108,92.0,67.0,0,0,0,0,1,5,6,4,10,3,2
UBCV,2018,W,FREN,112,,209,Elementary French II,Joel Akinwumi;Joel Gospel Akinwumi;Robert Miller,31,79.516129032,8.374051062,95.0,60.0,0,0,0,1,0,4,8,1,7,4,6
UBCV,2019,W,FREN,101,,108,Beginners' French I,Joel Akinwumi;Joel Gospel Akinwumi;Juliet O'Brien,33,81.606060606,10.040354183,92.0,50.0,0,1,0,1,2,1,1,4,6,7,10
UBCV,2019,W,FREN,102,,201,Beginners' French II,Joel Akinwumi;Joel Gospel Akinwumi;Juliet O'Brien,26,84.115384615,5.928419169,91.0,70.0,0,0,0,0,0,1,1,4,5,8,7
UBCV,2020,W,FREN,101,,106,Beginners' French I,Joel Akinwumi;Joel Gospel Akinwumi;Juliet O'Brien;Livia Poljak;Sammi Alyssa Anderson,35,86.942857143,5.201486536,94.0,70.0,0,0,0,0,0,1,1,0,5,15,13
UBCV,2020,W,FREN,102,,204,Beginners' French II,Joel Akinwumi;Juliet O'Brien;Katharis Yau,41,78.048780488,10.363279451,95.0,53.0,0,1,1,2,3,4,3,7,6,9,5
UBCV,2020,W,FREN,102,,205,Beginners' French II,Joel Akinwumi;Juliet O'Brien;Katharis Yau,38,81.0,7.165985721,93.0,64.0,0,0,0,0,1,4,4,5,11,9,4
UBCV,2021,S,FREN,101,,924,Beginners' French I,Isabelle Delage-Beland;Joel Akinwumi;Joyce Lubert,41,86.073170732,8.784617931,98.0,56.0,0,0,1,1,0,0,4,0,6,9,20
UBCV,2021,W,FREN,101,,110,Beginners' French I,Caroline Lebrec;Joel Akinwumi;Joel Castonguay-Belanger,50,79.8,10.40996383,97.0,48.0,1,1,0,1,2,4,3,10,8,11,9
UBCV,2021,W,FREN,102,,205,Beginners' French II,Caroline Lebrec;Joel Akinwumi;Juliet O'Brien,28,79.107142857,17.856089916,93.0,0.0,1,0,1,1,0,2,2,2,4,11,4
UBCV,2021,W,FREN,102,,208,Beginners' French II,Andre Lamontagne;Annick Pellegrin;Geraldine Pellegrin;Joel Akinwumi;John Culbert,16,71.0,21.639470111,93.0,10.0,2,0,1,1,1,0,1,4,1,3,2
UBCV,2021,W,FREN,102,,210,Beginners' French II,Annick Pellegrin;Geraldine Pellegrin;Joel Akinwumi;Joel Castonguay-Belanger;John Culbert,20,72.75,16.855032046,90.0,16.0,2,0,0,0,1,3,2,6,3,2,1
UBCV,2021,W,FREN,202,,202,Elementary French II,Joel Akinwumi;Pooja Booluck;Robert Miller,53,82.0,5.536591565,93.0,66.0,0,0,0,0,1,0,6,7,21,12,6
