Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2014,S,APSC,180,,001,Statics,Ali Ahmadi,9,72.33333333,20.89258242,99.0,33.0,,,,,,,,,,,
UBCO,2014,W,APSC,173,,201,Engineering Analysis II,Ali Ahmadi,175,67.13142857,16.99931999,100.0,11.0,21,13,10,23,13,20,20,6,23,13,13
UBCO,2014,W,APSC,182,,101,Matter and Energy I,Ali Ahmadi,176,74.92045455,12.65879398,97.0,3.0,13,,,6,16,21,24,18,42,18,15
UBCO,2014,W,APSC,246,,101,System Dynamics,Ali Ahmadi,108,71.24074074,15.34334181,100.0,28.0,11,6,6,8,6,10,16,12,14,6,13
UBCO,2014,W,APSC,246,,102,System Dynamics,Ali Ahmadi,75,75.08,12.97894345,100.0,46.0,2,2,4,8,11,6,6,4,8,14,10
UBCO,2014,W,ENGR,417,,201,Pipeline Integrity Management,Ali Ahmadi,43,89.88372093,6.691178636,100.0,71.0,0,0,0,0,0,,,,6,7,27
UBCO,2015,W,APSC,173,,201,Engineering Analysis II,Ali Ahmadi;Mark Bergen;Md. Mosharef Hossain;Mohammad Paknahad;Tayef Asif;Wilhelm Wenngren,118,68.271186441,18.253046118,100.0,17.0,13,12,11,10,7,11,7,8,15,8,16
UBCO,2015,W,APSC,182,,101,Matter and Energy I,Ali Ahmadi;Alireza Gheisi;Behzad Mohajer;George Luka;Mehdi Jahandardoost;Mohammad Hossain;Mohammad Kamali;Mohammad Towsif Hossain;Nima Moallemi;Saber Moradi;Shah Nawaz Khan,254,72.807086614,13.613459285,98.0,22.0,28,,,13,23,31,34,39,28,31,21
UBCO,2015,W,APSC,252,,101,Thermodynamics and Heat Transfer,Ali Ahmadi;Cyril Philipose;Evan Flanagan;Meaghan Ormrod;Mehdi Jahandardoost;Sadegh Hasanpour,236,71.440677966,18.819655806,100.0,9.0,31,7,21,15,16,19,10,17,34,21,45
UBCO,2015,W,APSC,253,,201,Fluid Mechanics I,Ali Ahmadi;Behzad Mohajer;Evan Flanagan;Hirushie Karunathilake;Mohammad Kamali;Nurmunira Muhammad;Xuan Gao,186,73.639784946,12.211396005,100.0,40.0,6,3,13,18,17,18,29,15,33,14,20
UBCO,2015,W,ENGR,485,,201,"Heating, Ventilating, and Air Conditioning",Ali Ahmadi;Ehsan Samiei;Mohamed Hegazi,76,90.565789474,6.132613421,100.0,68.0,0,0,0,0,0,,,,7,18,48
UBCO,2016,S,APSC,180,,001,Statics,Ali Ahmadi;Andre Vandenberg,29,87.0,10.12422837,100.0,50.0,0,1,0,0,0,1,0,2,4,8,13
