Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2019,W,MGMT,202,,101,Introduction to Managerial Accounting,Emily Bowen;Jade Anderson;Jodie Panchi Pichucho;Raunak Fugro;Shree Nithi Santhagunam;Sriya Pulikanti;Tamara Ebl;Yihong Ma,219,78.420091324,9.496342028,99.0,43.0,2,0,6,8,10,18,31,37,54,29,24
UBCO,2019,W,MGMT,310,,101,Introduction to Finance,Jade Anderson;Ka Yu Choi;Parin Dani;Romi Jain,71,71.76056338,13.946289613,94.0,37.0,4,4,7,4,7,6,9,6,10,6,8
UBCO,2019,W,MGMT,310,,102,Introduction to Finance,Jade Anderson;Ka Yu Choi;Parin Dani;Romi Jain,104,72.048076923,13.046875762,96.0,39.0,5,7,9,8,10,8,10,12,15,12,8
