Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2019,W,APSC,201,,204,Technical Communication,Lindsay Diehl;Maria Alexopoulos;Natalie Forssman,28,71.25,7.763280139,92.0,58.0,0,0,3,1,4,6,7,4,1,1,1,,,
UBCO,2019,W,APSC,201,,207,Technical Communication,Lindsay Diehl;Maria Alexopoulos;Natalie Forssman,41,69.414634146,7.516567068,81.0,54.0,0,1,2,10,5,4,8,7,4,0,0,,,
UBCO,2019,W,APSC,201,,208,Technical Communication,Lindsay Diehl;Maria Alexopoulos;Natalie Forssman,40,74.075,7.255015948,89.0,62.0,0,0,0,2,8,3,9,10,3,5,0,,,
UBCO,2019,W,CULT,101,,001,Cultural Studies Practices,Alifa Bandali;Maria Alexopoulos;Stephenie D. Hendricks;Stephenie Hendricks,39,81.256410256,16.452032267,95.0,0.0,1,0,1,1,1,3,2,4,4,11,11,,,
UBCO,2019,W,CULT,101,,002,Cultural Studies Practices,Alifa Bandali;Maria Alexopoulos;Stephenie D. Hendricks;Stephenie Hendricks,41,84.317073171,8.334983576,96.0,59.0,0,0,1,0,2,0,2,5,10,9,12,,,
UBCO,2019,W,CULT,101,,003,Cultural Studies Practices,Maria Alexopoulos;Stephenie D. Hendricks;Stephenie Hendricks,38,80.973684211,15.195103838,96.0,22.0,2,0,2,1,0,0,2,4,9,6,12,,,
UBCO,2019,W,CULT,101,,004,Cultural Studies Practices,Maria Alexopoulos;Stephenie D. Hendricks;Stephenie Hendricks,44,82.522727273,7.50964848,93.0,64.0,0,0,0,0,2,2,5,5,10,10,10,,,
UBCO,2019,W,ENGL,309,A,001,Modern Critical Theory and Interdisciplinary Methods,Maria Alexopoulos;Melissa Jacques,25,84.32,6.581033354,91.0,59.0,0,0,1,0,0,0,1,0,9,9,5,,,
UBCO,2019,W,ENGL,412,A,101,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,13,86.846153846,4.079341324,92.0,77.0,0,0,0,0,0,0,0,1,2,7,3,,,
UBCO,2020,S,CULT,101,,001,Cultural Studies Practices,Maria Alexopoulos,21,79.142857143,8.730897516,93.0,63.0,0,0,0,2,1,1,3,3,5,3,3,,,
UBCO,2020,W,CULT,100,,001,Media and Popular Cultures in Global Context,Alifa Bandali;Kelly Panchyshyn;Maria Alexopoulos,46,71.065217391,15.354191862,94.0,0.0,3,0,3,5,4,5,5,9,7,2,3,,,
UBCO,2020,W,CULT,100,,002,Media and Popular Cultures in Global Context,Alifa Bandali;Kelly Panchyshyn;Maria Alexopoulos,46,71.804347826,12.802117126,95.0,33.0,1,1,5,5,6,3,7,5,6,2,5,,,
UBCO,2020,W,CULT,100,,003,Media and Popular Cultures in Global Context,Alifa Bandali;Kelly Panchyshyn;Maria Alexopoulos;Ruthann Lee,44,71.318181818,10.346941414,90.0,39.0,1,1,2,4,8,6,5,5,9,2,1,,,
UBCO,2020,W,CULT,100,,004,Media and Popular Cultures in Global Context,Alifa Bandali;Kelly Panchyshyn;Maria Alexopoulos;Ruthann Lee,46,68.086956522,18.079855072,99.0,6.0,6,3,4,2,3,4,6,8,3,5,2,,,
UBCO,2020,W,CULT,101,,001,Cultural Studies Practices,Daniel Keyes;Janna Deanne Wale;Janna Wale;Maria Alexopoulos,44,73.931818182,7.884036645,86.0,53.0,0,1,1,2,4,8,7,9,7,5,0,,,
UBCO,2020,W,CULT,101,,002,Cultural Studies Practices,Daniel Keyes;Janna Deanne Wale;Janna Wale;Maria Alexopoulos,48,72.520833333,9.053010745,94.0,49.0,1,2,1,2,7,5,10,10,6,3,1,,,
UBCO,2020,W,CULT,101,,003,Cultural Studies Practices,Alifa Bandali;Maria Alexopoulos;Taylor Gordon,39,78.641025641,9.027697671,95.0,56.0,0,0,1,1,2,6,4,6,7,7,5,,,
UBCO,2020,W,CULT,101,,004,Cultural Studies Practices,Alifa Bandali;Maria Alexopoulos;Taylor Gordon,47,75.787234043,11.003825758,93.0,28.0,1,1,0,1,3,10,4,7,13,4,3,,,
UBCO,2020,W,CULT,371,A,001,Modern Critical Theory and Interdisciplinary Methods,George Grinnell;Kyla Morris;Maria Alexopoulos,9,82.666666667,4.663689527,88.0,74.0,0,0,0,0,0,0,1,1,4,3,0,,,
UBCO,2020,W,CULT,470,A,101,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,14,87.642857143,3.365141278,92.0,78.0,0,0,0,0,0,0,0,1,0,10,3,,,
UBCO,2020,W,ENGL,412,A,101,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,13,85.076923077,7.931598604,92.0,60.0,0,0,0,1,0,0,0,0,2,7,3,,,
UBCO,2021,W,CULT,100,,003,Media and Popular Cultures in Global Context,Maria Alexopoulos;Ruthann Lee;Taylor Gordon,42,74.119047619,17.078302282,94.0,10.0,2,4,0,3,1,2,7,5,4,7,7,,,
UBCO,2021,W,CULT,101,,001,Cultural Studies Practices,Daniel Keyes;Maria Alexopoulos;Rina Chua,42,78.714285714,19.774689063,93.0,0.0,2,1,1,0,0,1,3,2,11,16,5,,,
UBCO,2021,W,CULT,101,,101,Cultural Studies Practices,Ahmad Alhomsi;Maria Alexopoulos;Taylor Gordon,41,73.829268293,17.565452512,91.0,8.0,4,0,0,4,2,2,6,5,4,9,5,,,
UBCO,2021,W,CULT,101,,102,Cultural Studies Practices,Ahmad Alhomsi;Maria Alexopoulos;Taylor Gordon,47,76.893617021,15.640296398,93.0,0.0,2,1,1,2,4,1,3,5,12,11,5,,,
UBCO,2021,W,CULT,101,,103,Cultural Studies Practices,Ahmad Alhomsi;Maria Alexopoulos;Taylor Gordon,42,77.666666667,11.077700445,91.0,50.0,0,3,0,3,2,3,3,8,6,8,6,,,
UBCO,2021,W,ENGL,412,A,101,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,8,84.625,10.098620839,91.0,60.0,0,0,0,1,0,0,0,0,0,5,2,,,
UBCO,2021,W,ENGL,525,B,101,Studies in Diversity and Identity,Maria Alexopoulos,6,91.666666667,1.366260102,93.0,90.0,0,0,0,0,0,0,0,0,0,0,6,,,
UBCO,2021,W,CULT,100,,003,Media and Popular Cultures in Global Context,Maria Alexopoulos,42,74.1,,94.0,10.0,,,,,,,7,,,7,7,77.0,85.0,68.5
UBCO,2021,W,CULT,101,,001,Cultural Studies Practices,Maria Alexopoulos,42,78.7,,93.0,0.0,,,,,,,,,11,16,,84.5,88.0,80.3
UBCO,2021,W,CULT,101,,101,Cultural Studies Practices,Maria Alexopoulos,41,73.8,,91.0,8.0,,,,,,,6,,,9,,78.0,87.0,70.0
UBCO,2021,W,CULT,101,,102,Cultural Studies Practices,Maria Alexopoulos,47,76.9,,93.0,0.0,,,,,,,,,12,11,,82.0,85.5,73.0
UBCO,2021,W,CULT,101,,103,Cultural Studies Practices,Maria Alexopoulos,42,77.7,,91.0,50.0,,,,,,,,8,6,8,6,79.0,86.0,71.5
UBCO,2021,W,ENGL,412,A,101,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,8,84.6,,91.0,60.0,,,,,,,,,,,,88.0,88.5,86.0
UBCO,2021,W,ENGL,525,B,101,Studies in Diversity and Identity,Maria Alexopoulos,6,91.7,,93.0,90.0,0,0,0,0,0,0,0,0,0,0,6,92.0,92.8,90.5
UBCO,2022,S,CULT,101,,001,Cultural Studies Practices,Maria Alexopoulos,33,79.2,,95.0,18.0,2,0,0,0,1,0,3,4,13,6,4,82.0,86.0,79.0
UBCO,2022,W,CULT,101,,003,Cultural Studies Practices,Maria Alexopoulos,38,76.2,,95.0,33.0,2,2,1,2,1,3,2,4,10,6,5,80.0,86.5,70.3
UBCO,2022,W,CULT,101,,004,Cultural Studies Practices,Maria Alexopoulos,35,75.4,,96.0,9.0,3,1,1,2,0,2,3,6,3,8,6,79.0,87.5,71.5
