Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2016,W,ANTH,210,,001,Eating Culture,Hannah Elizabeth Quinn;Hannah Quinn;Hilary Agro;Hillary Agro;John Barker,147,72.2585034,13.27015832,94.0,8.0,6,3,3,7,13,17,32,30,20,13,3
UBCV,2017,W,ANTH,210,,001,Eating Culture,Hilary Agro;Hillary Agro;Jad Brake;John Barker;Sarah Fessenden,160,69.45,11.499412071,93.0,13.0,6,7,14,9,14,39,28,10,22,9,2
UBCV,2020,S,ANTH,378,,002,Anthropology of Media,Amirpouyan Shiva;Ana Vivaldi Pasqua;Byron Clark;Hilary Agro;Rosaleen Mcafee,199,75.180904523,8.149948081,92.0,24.0,1,1,3,9,13,31,32,53,35,19,2
UBCV,2020,W,ANTH,203,,101,Anthropology of Drugs,Hilary Agro;Hugh Phillimore Gusterson;Kendra Jewell;Raphael Deberdt;Shaylih Muehlmann,142,75.197183099,12.100196022,94.0,0.0,2,1,4,10,8,13,16,39,29,15,5
UBCV,2020,W,ANTH,213,,002,"Sex, Gender, and Culture",Amy Levine;Carole Blackburn;Hilary Agro;Lauren Elizabeth Harding;Lauren Harding,107,73.738317757,12.124617441,94.0,4.0,1,4,3,6,13,9,16,22,11,16,6
