Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,W,PSYC,368,,001,Perceptual Processing,Akosua Asare;Akosua Kesewah Asare;Akousa Asare;Deborah Giaschi;Seyed Mousavi,74,76.851351351,12.243737491,97.0,34.0,1,1,7,2,6,4,6,8,16,16,7
