Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,S,POLI,370,A,951,Issues in International Conflict Management,Gilberto Algar-Faria;Omer Ozkan,100,82.98,13.76350026,97.0,14.0,3,0,1,1,1,6,6,6,15,25,36,,,
UBCV,2021,W,POLI,369,D,001,Issues in International Security,Gilberto Algar-Faria;Justin Yau,100,84.98,12.771480222,100.0,2.0,2,0,1,2,0,3,2,8,14,27,41,,,
UBCV,2021,W,POLI,370,A,001,Issues in International Conflict Management,Chelsea Parker;Gilberto Algar-Faria;Grace Jaramillo Gutierrez,97,77.690721649,16.753333515,95.0,5.0,5,2,1,6,0,2,11,10,23,21,16,,,
UBCV,2021,W,POLI,370,B,001,Issues in International Conflict Management,Dhriti Mehta;Gilberto Algar-Faria,97,86.855670103,5.259890863,96.0,72.0,0,0,0,0,0,0,2,7,22,34,32,,,
UBCV,2021,W,POLI,370,B,002,Issues in International Conflict Management,Carson Ball;Gilberto Algar-Faria,68,84.867647059,7.370583751,93.0,59.0,0,0,1,0,3,2,0,5,13,23,21,,,
UBCV,2021,S,POLI,370,A,951,Issues in International Conflict Management,Gilberto Algar-Faria,100,83.0,,97.0,14.0,,,,,,6,6,6,15,25,36,87.0,90.3,80.0
UBCV,2021,W,POLI,369,D,001,Issues in International Security,Gilberto Algar-Faria,100,85.0,,100.0,2.0,,,,,,,,8,14,27,41,88.0,92.0,82.0
UBCV,2021,W,POLI,370,A,001,Issues in International Conflict Management,Gilberto Algar-Faria,97,77.9,,95.0,5.0,,,,6,,,12,10,23,21,16,81.0,88.0,75.0
UBCV,2021,W,POLI,370,B,001,Issues in International Conflict Management,Gilberto Algar-Faria,97,86.9,,96.0,72.0,,,,,,,,7,22,34,32,88.0,91.0,83.0
UBCV,2021,W,POLI,370,B,002,Issues in International Conflict Management,Gilberto Algar-Faria,68,85.2,,93.0,59.0,,,,,,,,,13,24,21,86.5,90.0,83.0
UBCV,2022,S,POLI,369,D,921,Issues in International Security,Gilberto Algar-Faria,94,83.0,,92.0,28.0,3,0,1,0,0,2,2,9,23,44,10,86.0,88.0,82.3
UBCV,2022,S,POLI,461,B,921,Peace and Conflict Studies,Gilberto Algar-Faria,16,89.3,,95.0,75.0,0,0,0,0,0,0,1,1,2,1,11,92.0,95.0,86.0
