Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2018,S,COMM,204,,922,Logistics and Operations Management,Elson Lim;Gereltuya Mendee;Weihua Zhang,56,75.642857143,12.335357269,98.0,50.0,0,2,3,7,2,6,6,7,9,6,8
