Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2021,W,POLI,202,,001,The Government of Canada,M.H. Mahmud;Maxime Heroux-Legault,45,83.0,12.857611824,99.0,42.0,2,0,1,1,1,1,4,4,4,11,16
UBCO,2021,W,POLI,202,,101,The Government of Canada,M.H. Mahmud;Maxime Heroux-Legault,102,89.421568627,7.089856475,100.0,63.0,0,0,0,1,0,0,4,3,19,13,62
UBCO,2021,W,POLI,464,N,001,Problems in International Relations: Seminar,M.H. Mahmud;Maxime Heroux-Legault,10,81.8,6.303438215,87.0,68.0,0,0,0,0,0,1,0,2,1,6,0
