Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2020,W,APSC,172,,101,Engineering Analysis I,Dean Richert;John Alan Brereton;Michael Mitchell;Sarin Raj Pokhrel;Tina Olfatbakhsh;Vahid Asgharian,180,78.166666667,15.364291475,99.0,14.0,12,4,7,6,11,14,9,15,27,25,50
UBCO,2020,W,APSC,172,,102,Engineering Analysis I,Hamid Maghzian;Michael Mitchell;Sarin Raj Pokhrel;Stephen O'Leary;Tina Olfatbakhsh;Vahid Asgharian,194,74.113402062,18.440705306,98.0,0.0,15,5,16,11,10,17,15,15,23,28,39
UBCO,2020,W,APSC,246,,101,System Dynamics,Ali Maleki Gargari;John Alan Brereton;Mark Bergen;Michael Mitchell;Mohammad Hossein Zarifi;Saeed Moghaddam;Sevda Mohammadi Gharalar,160,74.2,17.859972462,100.0,18.0,18,3,10,6,9,12,14,18,19,14,37
UBCO,2020,W,ENGR,350,,201,Linear Circuit Theory,Michael Mitchell;Mohammad Kharouf;Morad Abdelaziz;Yuri Reis Rodrigues;Yuri Rodrigues,106,83.367924528,9.972653534,100.0,45.0,1,0,0,1,3,9,7,19,15,16,35
UBCO,2020,W,ENGR,353,,001,Semiconductor Devices,Amir Hosein Ahmadian Hoseini;Jonathan Holzman;Michael Mitchell;Noah Mcintosh;Saifur Rahman,102,82.696078431,12.854701506,100.0,29.0,3,0,2,4,1,3,5,9,19,18,38
UBCO,2021,W,APSC,172,,101,Engineering Analysis I,Ahmed Hussein Ahmed Alsaggaf;Ali Pooresmaeili Babaki;Arash Jalil Khabbazi;John Alan Brereton;Michael Mitchell;Niloofar Akbariansaravi;Peyman Yousefi,169,66.390532544,16.103501699,98.0,0.0,19,19,17,12,18,15,15,20,11,13,10
UBCO,2021,W,APSC,172,,102,Engineering Analysis I,Ahmed Hussein Ahmed Alsaggaf;Ali Pooresmaeili Babaki;Arash Jalil Khabbazi;John Alan Brereton;Michael Mitchell;Niloofar Akbariansaravi;Stephen O'Leary,173,66.38150289,15.01720347,96.0,0.0,16,17,12,17,12,24,28,21,15,8,3
UBCO,2021,W,APSC,172,,103,Engineering Analysis I,Ahmed Hussein Ahmed Alsaggaf;Ali Pooresmaeili Babaki;Arash Jalil Khabbazi;John Alan Brereton;Michael Mitchell;Niloofar Akbariansaravi;Peyman Yousefi,14,60.071428571,19.229241698,86.0,7.0,2,2,1,3,1,2,1,0,1,1,0
UBCO,2021,W,APSC,172,,201,Engineering Analysis I,Michael Mitchell;Poppy Siddiqua;Stephen O'Leary,25,48.72,17.812729531,72.0,0.0,11,5,0,3,4,1,1,0,0,0,0
UBCO,2021,W,APSC,246,,101,System Dynamics,Ali Maleki Gargari;Imran Uddin;John Alan Brereton;Maryam Moradpour;Michael Mitchell;Omid Niksan;Sarah Bahanshal;Yang Cao,171,62.18128655,21.136723008,100.0,10.0,44,16,13,18,14,13,10,2,11,7,23
UBCO,2021,W,APSC,246,,102,System Dynamics,Ali Maleki Gargari;Imran Uddin;Maryam Moradpour;Michael Mitchell;Mohammad Hossein Zarifi;Omid Niksan;Sarah Bahanshal,183,65.93989071,20.364850509,100.0,11.0,38,23,11,11,10,11,18,7,15,10,29
UBCV,2015,W,EOSC,350,,101,"Environmental, Geotechnical, and Exploration Geophysics I",Douglas Oldenburg;Lindsey Heagy;Michael Mitchell;Sarah Devriese;Seogi Kang;Thibaut Astic,60,77.016666667,9.263545587,90.0,34.0,,,,,,,13,12,13,10,
UBCV,2016,W,EOSC,118,,99C,Earth's Treasures: Gold and Gems,Ashley Davidson;David Turner;Emily Don Scribner;Emily Scribner;Lauren Harrison;Michael Mitchell,307,65.92508143,18.5064268,100.0,0.0,49,22,15,19,32,29,40,40,24,18,19
UBCV,2016,W,EOSC,310,,99C,The Earth and the Solar System,Anna Mittelholz;Kirsten Hodge;Louise Longridge;Michael Mitchell,140,72.95,16.13045959,98.0,0.0,7,4,3,14,5,13,18,26,22,16,12
UBCV,2017,S,EOSC,310,,98A,The Earth and the Solar System,Anna Mittelholz;Kirsten Hodge;Louise Longridge;Michael Mitchell,118,67.838983051,22.167185396,93.0,0.0,17,1,3,6,7,16,12,15,21,14,6
UBCV,2017,W,EOSC,118,,99C,Earth's Treasures: Gold and Gems,David Turner;Emily Don Scribner;Emily Scribner;Jinfeng Hong;Michael Mitchell;Nari Sim,308,71.451298701,19.366369107,98.0,0.0,37,10,6,18,18,28,29,43,43,46,30
UBCV,2017,W,EOSC,211,,101,"Computer Methods in Earth, Ocean and Atmospheric Sciences",Catherine Johnson;Georgia Peterson;Michael Mitchell;Richard Pawlowicz;Samuel Stevens;Samuel William Stevens,84,75.380952381,15.442785786,98.0,26.0,11,0,1,2,2,7,7,9,23,10,12
UBCV,2017,W,EOSC,310,,99A,The Earth and the Solar System,Anna Mittelholz;Kirsten Hodge;Michael Mitchell,141,76.04964539,14.030744935,95.0,0.0,8,1,3,5,7,4,12,31,32,20,18
UBCV,2017,W,EOSC,310,,99C,The Earth and the Solar System,Anna Mittelholz;Kirsten Hodge;Michael Mitchell,142,77.612676056,16.430316466,97.0,0.0,6,3,1,2,4,9,14,19,30,29,25
UBCV,2017,W,EOSC,350,,101,"Environmental, Geotechnical, and Exploration Geophysics I",Devin Cowan;Dikun Yang;Gabriela Clara Racz;Gabriela Racz;Michael Mitchell;Sarah Devriese;Vahid Dehghanniri,80,76.3875,8.483034073,94.0,60.0,0,0,0,6,11,3,13,17,18,7,5
UBCV,2017,W,EOSC,434,,201,Geological Engineering Practice II - Soil Engineering,Michael Mitchell;Scott Mcdougall;Sophia Zubrycky,27,78.111111111,7.365895075,94.0,62.0,0,0,0,1,1,3,7,2,6,6,1
